tweet,class2,rand
boaaaaa carai,2,0.059315965
@user mas se vc some eu vou sentir falta,2,0.059361636
@user la binarite meprisante du discours gauchiste suinte...,1,0.059427975
@user comprar uns chipanzés para dar banho nas crianças.,2,0.059468922
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Levar essa rola duraça no cu deve set muito bom!,1,0.059563421
"eu bem faceira na casa da rosani daí chega a néri:

-luiza, o que tu tá fazendo aqui? tinha que estar em casa fazendo resumo de literatura!",2,0.059743471
rt @user você bobeou e o uno de pau esta passando no seu feed https://t.co/qnxdabrg1g,1,0.059773115
@user corrente de mongol,2,0.059788256
que porra parece um cachorro no cio cruzes,1,0.059854943
rt @user tem hrs que fico querendo fazer mil coisas ao mesmo tempo e acabo não fazendo nada pq não sei por onde começar ! pqp,1,0.059861159
@user vai dormir mongol,1,0.059863706
rt @user pqp eu e a clara é tão sem noção...,1,0.059904035
"@user vc é muito otário. prendeu não foi porque divulgou, mas sim pela invasão. 
#prendetodomundo",1,0.059935216
caralho quando foi que sai do flop,2,0.06010298
ariana grande 茅 simplesmente perfeita,2,0.060103671
kkkkkkkk pau tóxico do caralho,1,0.060138778
"rt @user #g锚meos eu costumava ser um pouco mais feliz. hoje t谩 tudo meio ""tanto faz"".",2,0.060141753
"@user concordo, não tem nem o que argumentar nesse caso.",2,0.060326076
"rt @user cuide dos animais

não jogue lixo no chão

beba água

dê um soco no primeiro que te irritar hoje 

lembre-se de que você é…",2,0.060445634
@user eu confio no teu potencial e no potencial do sotaque baiano ao seu redor,2,0.060474959
rt @user palpites de uma possível final ?? https://t.co/saosox7cky,2,0.060706937
@user aqui ele não tem vez,2,0.060760649
"o programa eh totalmente escorado nos idols e sustentado pelos mesmo, 2 machistas escrotos que lambe cu de bg famoso pra ganhar audiência",1,0.060835426
a menina cismou de querer ficar cmg e eu toda hora falando que sou viado,2,0.061035065
"que susto do caralho, sou míope mano, para conseguir ver que tinha uma frase em baixo foram 10 colapsos",2,0.061069496
"@user kkjskakkkkkkkkkkkkkk po, do mesmo jeito melhoras pro teu amigo",2,0.061119336
"rt @user @user aaaa porra 
#nowunited #mpn",2,0.06112336
rt @user aaaaaeeee porra @user nossoo,1,0.061145497
tava brocado fui no subway do posto tava fechado vai tomar no cu,1,0.061146411
rt @user os venenos nosso de cada dia. https://t.co/39koib3m5i,2,0.061169656
@user @user que coisa feia a dona rede globo tirando alegria da garotada,1,0.061205537
rt @user eu antes do role sozinho na baia https://t.co/ifa2p9nrta,2,0.061234547
"🔥ESCOLHA DO PÚBLICO

Vc pediu, a gente entrega!
@user x @user vale liderança
Ao vivo no @user (app e redes)
Tô nessa com craque @user 

16h Live com Pré
17h Rola a bola

🔥⚽️🇧🇷#Esquemao #SerieCNoDAZN https://t.co/II5Y3rfinW",2,0.0612388
rt @user a mano toma no cu velho,1,0.061238909
"@user Vcs não estão enxergando que se continuarem com esses jornalismo  de 5° categoria ,   vão perder os poucos  que ainda assistem a globolixo.",1,0.061281296
son aulas il achète des petits rebeus 20 euros au marché wisseum aouar fils de prof de lettres tu fous le dé… @url,1,0.061442659
"@user caralho, preciso comprar um!! nunca vi aqui  na bahia 🤔",1,0.061456368
rt @user olha essa voz iti maliaaa kkkkk 😍 https://t.co/sis2bf16nn,2,0.061465646
sale africain,1,0.061522012
"E até te vou contar mais... fora as conversazinhas normais ah, tinha fotos da piça dele com tesão ah, a dizer mostra me a tua xaroca, quero comer a tua xaroca, ganha vergonha nessa puta dessa cara e faz te um homem porco do crlh 😂😂😂",1,0.061726624
pqp todo trab n faz porra nenhuma e fica apressando odeio fazer trab cm gnt mimada sem noção do crl,1,0.061754689
q porra outrória eh a música mais perfeita porra,1,0.061790501
"@user rosen, williams e irwin subindo.
só não vou ficar mais puto com o gesicki caindo pq o o’leary veio de graça...",1,0.061794577
"Vcs estavam na época que tinha fandons de kpop que zuavam o bts por não ter daesangs e ficavam falando ""quer meus daesangs armys?""

Pois bem kk agora o bts tem 26 daesangs sendo o grupo que mais tem, pisando em todas as cabeças do satanás que ficava humilhando eles pra ter buzzkk",2,0.061904067
@user vocês são tão perfeitos pqp,1,0.061924105
@user Pena de morte já para esses lixos assassinos confessos! Gastar dinheiro com gente como essas aí é sim desperdício de quem paga a conta! NÃO EXISTE DIREITOS HUMANOS PARA PESSOAS ASSIM E EU NÃO SOU BOLSOMINION PORRA!,1,0.061944699
óbvio porra,1,0.06195727
o IBGE ta ratiando já deveriam ter feito um consenso entre as mulheres pra saber de que modo tem que chamar essa porra https://t.co/VCiDPYiyhE,1,0.061958324
"@user vc tem uma vontade imensa de dar esse ""donut queimado"" para o....deixa pra l谩......",1,0.061977532
@user ridículo isso,2,0.062028694
@user tu es sale comme juif...,1,0.062053327
"aaaaah poderia ficar horas olhando a bolinho dormir.
sou muito tiete de uma criança",2,0.062053396
Lovatic se iludindo achando que a Demi tava fazendo algo do comeback ontem quando eu só foquei naquele maldito casaco que ela usa até pra ir na esquina o que significa que provavelmente não era nada demais,2,0.062058774
 le hashtag #pasdevague sonne enfin le glas de l'ideologie laxiste gauchiste qui predomine depuis des annees au se @url,1,0.062090351
rt @user eu e kellen cantando putinha aborteira nunca fez tanto sentido...,2,0.062113869
"n茫o aguento mais essas pragas falando que bp usa bots etc vsf v茫o sla lavar uma lou莽a, dar views pro fav de vcs, eu hein",1,0.062125749
les présidents azerbaïdjanais et mongol se rencontrent à bakou @url @url,1,0.062194276
"rt @user javier podia dar umas aulonas além da área que ele da em, iconezinho",2,0.062390952
@user @user @user la bonne pote gauchiste de chirio,2,0.062424334
"se está difícil para o aldeque que é bonito ,imagina pra mim que sou feio pra porra",1,0.062747179
"vcs militam na hora errada em cima de memes, por isso que ngm suporta o jovem
não que esteja numa militância errada, mas porra militar em cima de meme é foda",2,0.062922064
rt @user ✌️ thread de pornozão sapatão pra vc siriricar na madrugada 👅,1,0.062927783
"porra, essa caxumba rodou a família toda. a ketelin a gigi e agr eu",1,0.06296982
orgulho é fodido,1,0.06303702
"@user Geração chata...Isso é folclore do futebol..Somos Gambás , falam do SHEIk, mas hoje é moda o MI MI MI....tudo pra rachar a nossa torcida. Tudo é brincadeira...Pra geração somente podemos chamar os adversários de “seu bobo”, seu feio!!😔A Nutelização que acabou com o futebol...",1,0.063080567
rt @user que vontade de comer um açaí pqp,2,0.063095263
@user todo mundo sabe que o viado é o gay escandaloso,1,0.063127776
meu momento atual:,2,0.063160107
"fiquei sabendo que votaram pra n deixarem meu time jogar o campeonato do bandeirante, e cortaram nos kkk são uns cu sem pelo mesmo",1,0.063220977
@user kkkkkkk a minha escuta desde gustavo lima até os raiz n é mole,2,0.06324341
@user petit mongol apprend à parler comprend rien,1,0.063373423
é o baile papito,2,0.063422179
pau quebrando na alma,2,0.06345823
rt @user 50% da minha conversa com o matheus eh aleatoriedades e 50% é falando o quanto ele eh lixo,2,0.063660812
caralho eu to muito rouca,1,0.063667334
@user @user tantas novelas de qualidade que já fez. Nessa vc está errando feio. Não é atoa que a audiência está patinando,2,0.063700847
"rt @user vagabundo cai na porrada e tudo por uma droga de 5 reais, a feição chega muda, acho horrível e foda-se https://t.co/tpztksrex3",1,0.063791835
"@user @user @user @user @user Falar de Cannes pro pov茫o 茅 igual falar de f贸rmula Indy pra quem gosta de F1. S贸 interessa pro seleto grupo de intelectuais da USP que bebem sangue na caveira em noites de lua cheia. O povo quer Avengers, n茫o quer Aquarius carai...",2,0.063820399
rt @user parece que nunca viram pretos na vida https://t.co/yqkxowyz92,2,0.063845206
les meufs renois grosse c ultra rare jai limpression,1,0.063992921
@user bah nn mais des rebeux qu’ont une haine envers les renois yen bcp + que les renois jtrouve,1,0.064106097
"rt @user linda, talentosa, compositora, merecia muito mais reconhecimento a rainha https://t.co/oqwxdphlkg",2,0.064114734
le vrai gauchiste : @url,1,0.064118513
rt @user foda se a opinião de vcs a única que importa eh a minha e eu: sentava https://t.co/g5l5sh0jg3,1,0.064138957
o sujo falando do mal lavado,1,0.064150851
@user la vraie question est: la france veut-elle encore un peu plus de violence !?,2,0.064197743
porra tmlc !! os brabos !!,1,0.064289067
"pqp mano faltam 5 meses pro ano acabar e eu nao aprendi nada 
voces tem noçao doq eh nada? nada mesmo
meu deus eu vo chora eu so o auge do inutilismo",2,0.064297145
"uma palhaçada ter que contribuir obrigatoriamente para o sindicato, vão toma no cu",1,0.064331433
rt @user meu deus eu tava siriricando com um botijão e explodiu na minha buceta estou tweetando direto do necrotério 😭😭,1,0.064376587
rt @user preciso pegar uma praia urgente,2,0.064598779
"despois de ontem
vo assumi a porra toda agora
confie em vc",2,0.064616169
"rt @user a mibr vai anunciar a nova camisa amanhã, tomara que seja pica igual as da sk que eram todas fodas.",1,0.064672915
@user @user les frères musulmans dans tout leur délire complotiste antisémite et supprémaciste,1,0.064773928
"rt @user segue e rt. 
divulgaa. #sextadetremurasdv https://t.co/wxfj8syjzv",2,0.064831653
@user va espérer que ce soit fnac qui soit complètement attardé et que banque bien compris que j'ai… @url,1,0.064886973
minha mãe deu uns conselhos sobre oq tá acontecendo cmg que pqp...,2,0.064954025
dumont le plusssss déprimant mongol de politique jamais vus. @user @url,1,0.064992467
@user essa macaca vai ter que fazer,1,0.065045348
"rt @user tudo que eu queria era uns beijos e uns carinhos nas costas,,,,,,,,,pqp a solidão da mulher solteira que n fica e nem fler…",1,0.065049971
rt @user n posso nem demorar dois dias p responder q a pessoa já fica putinha eu em gnt tóxica,1,0.065059524
@user @user ca c est malade j en ai ri un esti de coup commentaire de mongol lol,1,0.065070704
@user indo p onde,1,0.065084083
@user @user @user @user whallah wallah tiens des rebeus de citée wesh sur le coran ...,2,0.065230196
rt @user saraiva estava a ponto de quebrar a qlqr momento esse foi o role https://t.co/uodmhfapgo,2,0.065327127
"puta merda show do metallica em semana de prova (muito provavelmente) 
eu quero é que se foda",1,0.065381372
l’expulsion des migrants africains en question @url,1,0.065396533
"@user Segue o baile de 2019: PT quebrado, globo falida, jornalismo sem moral com a população e Lula continuar  preso babaca. Melhor ano da minha vida. 2022 eu aperto o 17 de novo. Grande dia!!! 😆😆😆😆😆",2,0.065610133
essa menina parece cmg dms eta porra https://t.co/2moevy48vw,1,0.065655435
@user caralho o maluco abriu a porra da porta mané,2,0.0656584
"@user eu falei q tava doente porra, bora pro arraia da facimed hj",1,0.065838355
"rt @user a melhor de todas , finalmente recebeu the recognition que merece 鉂わ笍 https://t.co/ngmth6uchz",2,0.065839097
vo abri uma vakinha aki pra junta dinheiro pra faze minha tattoo qro todo mundo doando ok amigos,2,0.065908394
enfia esse sco pa tu no cu,1,0.066020797
rt @user cr meu sonho mas eu nao consigo de jeito nenhum https://t.co/uyoy875naz,2,0.066026576
não sei qual e a graça que esse cara tem nmrl msm !,2,0.066061785
rupidelovaca tu gosta — vtnc chata https://t.co/8odz7qrrka,1,0.066103832
"Meia bamba e bem pentelhuda, algum puto pela boa vista pra deixar ela em ponto de bala?
@user 
@user 
@user 
@user 
@user 
@user @user 
@user 
@user 
@user 
@user 
@user https://t.co/PfqiZizkiT",1,0.066119455
"@user bailly, claro. nem joga. kkkkkk",2,0.06615166
"Ele vai pra casa do ""pai"" dois final de semana no mês, ou seja, fica lá 4 dias em um mês, e os outros 26 dias sou eu cuidando dele SOZINHA. E ainda querem abrir a porra da boca pra falar q eu não fiz filho sozinha. Não fiz sozinha, mas cuido dele sozinha",2,0.066221457
@user bandido dissimulado. esse sérgio moro é uma espécie de mal caráter com ditadura e pitadas de atraso.,1,0.066301837
@user vem para o flamengo caraio larga essa porra d europa,1,0.066350744
"tem uns caras tão insistentes no fb meu deussss, saio dando block em todos pqp",1,0.066472332
"@user intelejumento, j谩 te falaram, a casa caiu 
vc  achou que era barbada  esse golpe n茅 ? https://t.co/ibwqqq1inv",1,0.066583774
"falo isso pq já passou, pq na prática eu não pensei em mim, e tomei literalmente no cu",2,0.06662898
peço perdão por ter chegado tarde mas vcs n sabem o quanto eu amo e torço pra essa filha da puta!!! te amo ❤️❤️❤️,2,0.066659417
no inicio achei que era receita pra deixar a fruta boa de novo 1000% ludibriada,2,0.066687098
"cada dia eu fico mais surpresa e assustada cm a nataly sério, pqp",1,0.066874089
"@user né mano kkkkkk, eu todinha",2,0.066882252
revolução indígena,2,0.066908214
@user mano juro por deus eu to até agr me perguntando q porra eh febre maculosa e oq fez o pita achar de bom tom perguntar isso,1,0.066961339
"meu grupo tem amigo feio n, se fuder tudo lindo da porra",1,0.066988752
"cultura! antes, durante e depois. bora, gente! 
""se 茅 samba que eles querem, eu tenho!""",2,0.06704047
"Os criminosos que estão no @user resolveram voltar do recesso e chutar o pau da barraca.

Que história é essa do capacho do Sarney, Celso de Melo, estar refletindo sobre anular o processo do triplex do presidiário de Curitiba??

Isso tem que acabar.",1,0.067178151
@user vous croyez vraiment ou vous répétez n'importe quoi qui se dit sur le net ? ce site est complotiste antisémite et délirant !,2,0.067273456
ca puta tenho nos olhos ainda,1,0.06730121
"rt @user ""me matem de uma vez porraaaaa"" ahhahaha eu toda quando vi a foto kkkkk ❤️ https://t.co/mwl2ssaw4f",2,0.067332175
rt @user melhor dia da minha vudaaa kkakakak pqp amo muito meusss amgss❤️❤️,2,0.067345459
"Faz umas três semanas que preciso limpar a casa. Viajei durante duas e olha cá eu em casa fazendo nada e criando coragem para tal. 

A poeira? Já faz parte do meu âmago. 😂

Obs.: eu não sei o que é âmago mas dá um tom intenso à frase ✅",2,0.067363037
les chameaux ont toujours la priorité aux emirats arabes unis ! @user,1,0.067363389
a vsf que garoto biscoitero credo,1,0.067394372
@user eu gostei mais dessa versão de boyfriend com a sample de thank u next do que da original kkkk,2,0.067398733
eu nesse momento vivendo perigosamente e apreciando meu celular sem capa 😅😍,2,0.06757278
"@user @user @user e os hackers russos que moram em araraquara 😂😂😂😂😂😂😂😂😂
ô gente mentirosa",2,0.067705605
"foi para isso que eu votei nele... hahahahaha... voadora nessa esquerdalha sempre ""presida""...",1,0.067738795
@user oui c est vrai... les lyonnais ne sont pas racistes ils aiment bien les arabes regardez...@url,2,0.067764656
je m'attarde un moment sur mes sentiments naissants devant le #ciel gris du jour et je dis: c'est incroyable d'ê… @url,1,0.067789345
minha buceta ranha tipo caranguejo,1,0.067820351
tipo aquela música nobody's home né. preciso ir pra um lugar mas não tem 1 lugar q eu quero ir agora pq não tem nada que me console agora,2,0.067958794
"@user @user Cara, vá tomar no seu cu, ser desprezível, irracional, ameba, filho de uma puta covarde que se esconde com fake, lixo! Que porra isso tem haver com política! Esse merda que faz isso com uma criança deveria ser empalado em praça pública!",1,0.067974709
pqp n lembro das coisas mano,1,0.068016515
"dar uma faxina na casa,  não aguento mais !!!!",2,0.068062236
"mano só eu q acho os irmãos scribel uns gato ? pqp, eu pegava qualquer uma dos dois kkk",1,0.068177466
"vo p festa do roger e a mina tacou bebida em mim, sera q a cao nao me viu la embaixo cacete",2,0.068197329
"@user eu abel vai se fuder, o meu flamengo não precisa de você!!",1,0.068247478
"@user um puta elogio desse, queria eu alguém me chamando assim",1,0.068262026
bem lá no escurinho p ninguém desconfiar,2,0.068265887
eu sou ansioso e não me sabia '-',2,0.068318439
"o stf não representa os interesses da soberania brasileira. passou a ser um braço de tudo o que é vil.

#stfvergonhanacional",2,0.068335579
@user @user ferme ta gueule toi c’est un darron à croire tout les renois il dise ça et les plus gr… @url,1,0.068354526
@user toma no cu ta feio isso ja,1,0.068420487
rt @user 'amigos' dizem eles.😂😂 enfim,2,0.068548401
@user @user @user 3) les partisans de la non violence sont des bourgeois protégés c'e… @url,1,0.068549908
"@user acho que rola hein, pq maioria do pessoal acha correto",2,0.068560952
"https://t.co/weZUylP1nt
Quer dizer que foi um observatório mineiro que detectou o asteróide que passou pertin pertin?
E esses políticos de m dizendo que a ciência do Brasil é irrelevante. 
#ForaBozo",1,0.068566348
"rt @user mano sinceramente eu n to ligando pra nadaaa 
aonde tem estresse eu t么 correndo 
s贸 vibe positiva",2,0.068644816
"@user Putz, tocou  no Ponto célere pra destruir a mudança de cenário das janelas Intenacionais invertidas para nós, me preocupa demais...
pqp!",2,0.06871961
rt @user saudades da minha melhor amiga pqp https://t.co/qfhrqmbp3d,2,0.0687909
"essas merdas nn podem vê uma mulher que quer fazer esses tipos de coisas,prr tem q ter respeito💁😡",2,0.068824151
@user kkkkkkkkk crlh fdp,1,0.06893406
"Ai cara se eu me rebaixasse assim eu podia tá fazendo tanto dinheiro
Escrever livro de frases óbvias
Escrever letra de funk
Mas não
Vai o retardado tentar escrever coisa boa",1,0.069082065
"@user @user @user essas pessoas não podem ver uma noticia boa ,eles não apoiam só por ser o bolsonaro pqp gente burra",1,0.069088071
omg tenho ganda foto com a leonor a beijar uma vaca vcs não tem noção 😂,2,0.069143036
"rt @user ou acabamos com os abusos do stf, ou o stf acaba com a lava-jato e com o brasil.!!!
25/8 #impeachmentstf https://t.co/pmrc8ux…",2,0.069170281
"snoopy em cima do ""peso de porta"" pra parecer mais alto 😂 https://t.co/ujydiwrtly",2,0.069201552
"@user eu pensava que era uma vaca, a burra meu pai",1,0.069276378
donc si les États africains… @url,2,0.069314814
"@user vai torrar a grana hj, desce gelo, é essa porra mermo",1,0.069349574
@user kkkkkkk eu lá concentrada a mina me puxando kkkkkk maluca porra,1,0.069384159
trinquei a tela do meu celular 😭,2,0.069430115
site filho da puta q n deixa eu maratonar harry pottee,1,0.069518217
"Ninguém está de bem com a vida. Todos nós temos jardins secretos e plantações infrutíferas. Demonstramos um estado de felicidade, porque a felicidade é um ideal que o animal moderno inventou para suportar o peso da sua própria existência.",2,0.069546895
rt @user um dia para o sudas e ainda não preparei nada,2,0.069554528
"bárbara, eu e lauri falamos do ensino médio e rimos tanto... pqp",1,0.069656725
jsuis en larmes c qui cet attardé mental @url,1,0.069685851
"namoral bem na hr que eu chego p pagar o rol锚 soltaram um peido podre mano e cada um teve uma rea莽茫o e aquele viado falando ""jesus de miseric贸rdia"" foi tudo pra mim kkkkkkkkk",1,0.069767597
"@user Graças a essa campanha idiota eu provei o barbeador da BIC e achei melhor que o Gillette, e por uns 40% mais barato. Gillette nunca mais.",1,0.069779045
"rt @user 1 hora de brega funk, sextou",2,0.069822131
@user depois anda dizer que eu só te dou desprezo vaca💕,1,0.069874963
"@user @user mano acho que vou entrar no Procon ou com processo pq isso é fazer o consumidor de otário, paguei caro pra ele ficar mais no concerto do q comigo pqp",2,0.069885647
@user Awwwnn o Damzinho meu pai😍😍😍 toda vez que olho teus funkos me apaixo sempre. As meninas do artesanato são talentosas p caraio mano e o preço nos 4 foi perfeito!,1,0.069896706
"@user Guiratinga-MT https://t.co/4DEwn3Mhys  Estou convidando você para participar do Paid 4 Clout, um site que permite que você ganhe dinheiro com as mídias sociais.  Acabei de ganhar $167 e você também pode!  Inscreva-se hoje para um bônus de $25!;
#earnmoney #makemoneyonline",2,0.070105784
"se curti drogas, vamos transar e cheirar junto? sua buceta = 2 pinos — ma va pro diabo https://t.co/owlqkoeora",1,0.070136417
@user n gastou nada,2,0.070139034
[série d'agressions avec violence : des faits de trop mais peu nombreux en corse] (@url via… @url,1,0.070164724
ahri e kassadin champion mongol,1,0.070196361
"esse ngc de ""fé nas malucas"" mano, só os doentes acham isso certo vai se fuder, bando de menina doente",1,0.070210094
"eu tenho problema que eu amo fazer isso em todo cabelo que eu vejo, principalmente qnd ta na regua pqp",2,0.070223321
"rt @user @user a minha filha meu chá de buceta não falha, meu ex que o diga",1,0.070274553
"@user eu nunca fiz nada pelo RPG nacional viado
tem q ser vocês
os cara da dragão brasil
não eu
(o azecos não da, 80 anos é foda ficar viajando de avião)",1,0.070394102
avee tu com um puta de um ranço mdsss,2,0.070460215
"@user Eu tava gritando que nem uma retardada kkkkkkkk mas na hora de salvame a única coisa que me salvou foi ter a Anahí na passarela agachada e eu berrando pra ela me notar, não aconteceu, mas msm assim foi perfeito kkk",2,0.070525081
rt @user sdds do nosso grupo kkkkkkkkkkkkkkkkkkkkk https://t.co/dnjhrfuzdi,2,0.070544621
@user mário ficou tão puto q não quis assistir o último ep até o final,2,0.070551394
esse governo acha que o brasileiro é burro só pode olhar regra do saque fgts https://t.co/jkkjprlvio,1,0.070591205
@user ah pronto fdp,1,0.070634147
grupo é preso por invadir e instalar garimpo dentro de reserva indígena em ro | ji-paraná e região central | g1 https://t.co/buwt0rr4as,2,0.070724392
meu tio pedindo meu carro emprestado pra ir num churrasco lá na pqp 🤪🤪🤪🤪🤪🤪🤪,2,0.070789942
"babaca sou eu, pensar que ia dar certo. ah, ops! só eu tentava",2,0.070807428
"@user @user Ihh, argumento bem apelativo. Tem o seu livre arbítrio, mas, dado o absurdo da sua colocação, não acho que valha a pena tentar convencê-lo do contrário. Fique com Deus. Fui.",2,0.070807863
il en le foot ça les rend mongol à leur en bruler le peu de neurone c’est chaud chaud chaud détendez vous les gars,1,0.070878723
eu tava pensando nela e ela me mandou msg kwhdidhekd to muito boiola https://t.co/lidh9tujuq,1,0.070901389
@user foda mano,2,0.070915478
"Julgamos por todos, por ser a maior e melhor torcida do Brasil, tirando-a uns torcedores tóxicos que acabam com a reputação do time https://t.co/djV8cmQGqj",2,0.070949924
"cê tá doido kkkkkk cadê o respeito cpt kkk mais puta é vc que não vem falar na nossa cara, piranhaaaaaaaaaaaaaa",1,0.07108968
"@user So tenho uma louca em casa que minha familia resgatou ela do nosso porão pq a mãe dela tinha abandonado ela e ela tava super franquinha,recém nascida e agora ta gorda e super insuportável porem ainda amamos ela e acho que ela tbm nos ama '-' https://t.co/DCof3lrZmI",1,0.071118845
"Caraio vocês tão pagando uma mensalidade absurda SE ESFORCEM E FALEM na merda da aula porra meia hora pra pessoa resolver responder uma pergunta vsf 

Fala errado não tem problema mas FALA",1,0.071133431
les rebeus de twitter ils connaissent tous la mythologie grecque tu leur demande de réciter ayat al kursi ça va te parler de zeus,1,0.071211839
@user @user @user gné? agrandir l'interface pour s'adapter à un écran beaucoup plus petit ç… @url,2,0.071340588
rt @user yoongi é muito gostoso mesmo né? pqp que homem cheio de talentos 😏 https://t.co/yibfih0eok,1,0.071568098
@user puta que pariu que susto inferno,1,0.07160331
rt @user comigo deu certo https://t.co/ttzj6stgag,2,0.071647028
eu nao aguento mais as nctzens porra que saco,1,0.071706929
rt @user que des fdp https://t.co/lp1hjjt8in,1,0.071768575
pqp eu amo vôlei demais vamos pra tóquio porra,1,0.07189023
"depois de tudo que aconteceu ele vem na maior cara de pau, puta que pariu",1,0.071939905
par contre c'est ca j'aime pas ils l'envoie en inde se faire avorter mais frère avortement ausis c'est haram ta peu… @url,2,0.072065426
"#5mesespra2020eeu 
 ainda fico puta por motivos bestas e choro por tudo",2,0.072067823
A VEIA TA QUASE MORTA MAS MSM ASSIM INSISTE EM ANDA DE ONIBUS AS 6 DA MATINA A VAI TOMANOCU VAI LAVA O QUINTAL DESGRACA,1,0.072114892
tu tem uma cara que vai fuder minha vida,1,0.072146975
"Mano, só quero dormir hoje de tarde e os vizinhos diabedo do caralho ouvindo música podre do meu lado. Vontade de de jogar as caixas de som no rio mais próximo",1,0.072215897
"falou o cara que copiou 

vamos vamos chape 
caza caza 
entre outros",2,0.072221353
"Fuck | Marry | Kill [SIGNOS]

AR 
F: Libra
M: Gêmeos 
K: Aquário (me perdoa anjos mas enfiem sua frieza no cu)

ÁGUA 
F: Escorpião 
M: Peixes
K: Cancer 

FOGO 
F: Sagitário
M: Áries
K: Leão

TERRA 
F: Capricornio
M: Virgem
K: Touro",2,0.072306222
#iran #terrorisme le terme « takfiri » est utilisé par les autorités iraniennes pour désigner les djihadistes sunni… @url,1,0.072323356
"se eu sair de casa, vai ser pra tomar suco de beterraba. to com uma puta vontade",1,0.072367596
@user @user aucun rapport sachant que les rebeus sont rois en la matière,2,0.072368682
"vai tomar no cu, desgraçaaaaaaaa",1,0.072369546
eu trato igual p pessoa se foder msm,1,0.072379889
"bati com o cotovelo na porta e estou a chorar baba e ranho, que dores do caralho",2,0.072395305
eu amo o escurinho do meu quarto ❤️,2,0.072434494
então chupa rola ne amore kakakakakak,1,0.072441825
ai peguei spoiler da @user que morre em the100 vou até adiar de ver o ep pois não quero chorar hoje,2,0.072460856
"@user a diferença é que o athletico já conseguiu algo um dia 

boa tarde",2,0.072501423
"porra meu celular só de ontem pra hj caiu várias vezes no chão, oq q tá acontecendo",1,0.07250621
@user oui le terrorisme c'est fini depuis que les scientifiques ont découvert que l'islam c'était juste des déséquilibrés,1,0.072637929
"porra, tava tudo tão bem 🤯🤯🤯",2,0.072674506
@user kkkkkkkkkkkkkkkkkkkkkkkk amei,2,0.072676956
flowzin da vettorazzi é um nojo total,2,0.072740929
vu que je suis métisse quand je traine avec un groupe de renois ils disent tous que je sui…,1,0.072823838
Friaca carioca merece um chazinho matinal bem quentinho e a certeza de uma dose extra de disposição e energia ☕💚⛄🌨 #thermoherbalife #herbalife #herbalifenutrition #herbalife #amoessamarca #sangueverde #bemestar… https://t.co/fYzm5dsOQt,2,0.072877108
rt @user uma das coisas mais lindas q eu já vi https://t.co/bu80tid7du,2,0.072919017
"rt @user seu pior inimigo sempre será a sua mente, porque ela sabe todas suas fraquezas.",2,0.072951778
tudo isso pra quebrar um ovo? pqp né,2,0.073008071
@user ata é feio mentir sabia..,2,0.073083655
@user @user olha parece um neném,2,0.07312709
enfia no cu o vôlei,1,0.073131746
to passando mal p carai,1,0.073164478
"@user acho que essas ""cidadãs"" estão cantando algo sobre sambar na cara do brasil!😐",1,0.073166218
@user @user mlk desgraçado kkkkkkkkkkk,2,0.073187732
"@user eu não te chamei de gorda, e foi sem querer po",2,0.073209363
eu tô muito puta,1,0.07325156
minha vontade de colocar piercing na sobrancelha voltou,2,0.073308926
amo minha amiga.,2,0.073497072
"oi 04h20 ela fuma maconha, 04h30 ela senta no pau",1,0.073563727
"@user é aquele ditado 
piranha não sente frio nas pernas",1,0.073581074
manda esse maluco toma no cu dele,1,0.073599849
@user tu sauras que ca s'appelle la chaine alimentaire apprend ca l'ecole,2,0.073633029
Já tô num surto de baixa autoestima pra piorar fico vendo foto de gente bonita mas eu tinha mesmo é que ficar cega pra parar com essa porra de frescura,2,0.073672946
uma parceira dessa 🥰❤️ https://t.co/81x9qxagib,2,0.073690384
@user @user @user @user Essa Rachel mudou de lado totalmente. Deixou de ser uma jornalista para se tornar uma vendida esquerdista. Vergonhoso!,1,0.073696813
"rt @user mano, esse vídeo é humor misturado com uma aflição só.
só consigo rir por que o bichinho saiu vivo. https://t.co/5ejtkkt…",2,0.073848535
rt @user as vezes eu quero que o sul se separe do resto do país mesmo https://t.co/gbi4rvisjw,2,0.074081545
rt @user @user @user samo duassss meu twitter tá cheio de kessy tem algo melhor? #mpn #tazercraft,2,0.074109126
"SEGUIMOREEEEES!! Hoje, eu queria apresentar, para vocês, com X-CLUSIVIDADE, como eu mantenho esse meu corpitcho, sem perder minha onipresença nas redesh!

Já segue meu canal? NÃO? Então, deixe de ser piriguete pirangueirx de follow e #femcomigo descobrir como ser *SMART*fit. https://t.co/sJp87aQz05",2,0.074166591
meu deus que nervosooo pqp sai dai,1,0.074168859
eu nem lembro mais o que é ir na academia pqp,2,0.074170277
"glenn passa muito bem, né? david miranda é muito gostoso pqp com todo respeito ao gleen",1,0.074221886
@user @user @user peut aussi dire qu'on est totalement menacé de submersion invasion is… @url,2,0.074300616
ptn même dans les lives elle est mauvaise aigrie et condescendante et le phacochere acquiesce comme un mongol #mavachou,1,0.074338736
@user mdrrrr moi jme calme irl sinn prend pr un attardé,1,0.074401111
"@user @user @user palha莽o do lula, digo palha莽a.",1,0.074414392
é foda demais quando vc abre os olhos e enxerga coisas que porra já estavam na sua cara a séculos !,1,0.074418512
rt @user não manda indireta não: manda cerveja.,2,0.074438652
