tweet,class2,rand
@LiamGeraldShone @AranNicolWHUFC @DSaend get a real hair cut faggot. I served my country in the Marines for 8 years. What have u done.\,1,0.305192385
"Brasilllll ta uma vergonha,acordo e vejo meu whats dá vontade de sair apagando tudo de raiva 😡muito analfabeto, ignorante ,eu escrevo ,a pessoa pergunta a mesma coisa🙄e tem muitos que eu tenho que adivinhar o que esta escrito,caralho",1,0.30522893
sigo geral de volta nessa porra sou mo gente boa,2,0.305282732
"Photo: Rest in peace to these bad boys , some bad advise made me let some old asian dude re glue the sole... http://t.co/uPRjY6n48K\",2,0.305293861
RT @MelloPsycho: Apparently the current hair trend for Hollywood bitches is to look like you lost a fight with a weed whacker.\,1,0.305318645
"tudo q eu quero hoje, 茅 ir pra casa !",2,0.305322818
"RT @__iamjazz: ""@shaaaaayy_: i wish i was born in a different generation , cause yall just make my pussy bones hurt . sicken ass children .&#8230;\",1,0.305330958
@NoBeeetch faggot ass fucking snitch\,1,0.305333781
"@user oi, eu sou o hacker 😂😂😂",2,0.30534345
"rapaziada, ngm aqui em pouso alegre libera a casa pra uma pré do bailão pousalegrense n? kkkkkkk dividimos lucro",2,0.305345213
@user não quer fazer porra nenhuma hein,1,0.305367529
rt @user homem 茅 bicho burro demais n茫o consegue nem fazer as coisas escondido bicho nisso as mulheres d茫o de 10 a 0 eu tenho at茅 d贸,2,0.305372561
Yo fuck the pats they are still bitches\,1,0.305388414
"&#8220;@Maxwell_Larsen: When you live this gay, you can't be afraid of two black dicks in your butt"" you fucking queer\",1,0.305407553
"I keep the baddest hoes, stay fresh from head to toe\",1,0.305418154
@user @user @user outro idiota aqui.,1,0.305478055
"rt @user vamos dar uma atenção pro planeta terra ai, ele ta dando sinal de emergência a tempos mas agora o bgl ta doido",2,0.305484492
If I can't make no money off of you then bitch I don't even want to you.\,1,0.305488092
Bsd bitch make it clap\,1,0.305505451
&#8220;@zt0mm: Traded in my nikes for a new mic.. I guess it's safe to say he sold soles for his new life ... -bada$$&#8221;\,2,0.305537115
http://t.co/bPU86qzYFt Avery &#8211; Adorable and petite red haired teen plays with her shaved&#160;pussy http://t.co/Pbu9NlxaNP\,1,0.305538553
I don't want sex bitch I only want ya neck bitch lol\,1,0.305603793
"mano sei nem o que falar, to muito  puto e as pessoas envolvidas estão  de parabéns, o mundo da voltas  👏👏👏👏👏",2,0.305643154
me diz ai,2,0.305652957
Yes I love sex I told yo bitch being the rubbers\,1,0.305663129
"&#8220;@gallinofmilk: I'm a faggot"" I agree\",1,0.305691866
"Idolatrar um deus todo-poderoso, um herói ou mesmo um homem genial, é algo que já merece questionamentos.

Mas se teu ídolo é um medíocre, não temos nada mais a dizer.

Você não entenderia.",1,0.305716542
"rt @user — tu é carioca?

— sim 

— então fala ""vai muita gente""

— ahh, vai mó blocão",1,0.305766062
RT @neni_loves: Jk I'm above the Influence guys &#128524;&#128591; I'm a graduated D.A.R.E ass bitch &#128524;\,1,0.305790342
@brrrrangadang this nigga &#128529;&#128529;.. know damn well you a coon\,1,0.305797519
"@user eu ainda aceito ser comparada com cólica, mas parto n dá nao, deve doer pra caralho um monte de contração e uma criança atravessando uma ppk sem espaço",1,0.305824074
RT @BLACKHILTON Some of y'all hoes thighs be so thick and can't even walk + Yankee food\,1,0.305861287
"RT @MXLLXVV: ""@VivaLAJuicyy69: ----&gt; tragedy smh RT @MXLLXVV: Niggas don't know you but will throw dirt on your name for the pussy you h&#8230;\",1,0.305862637
@Mids_areForkids lmao im bein foreal fuck all them bitches like that!\,1,0.305866338
Yo bitch LOOKIN like she wana fuck summn\,1,0.305928604
"RT @MELODICthunder: Nah, 2013 was trash RT @IshaboiBrandon: 2014 was so trash dawg\",2,0.306008395
"@user obg celly, tmj porra",1,0.30601095
@user @user uma jóia de nióbio que n vale quase nada,2,0.306034477
"até hoje não entendo o porque o twitter tira a qualidade da foto de perfil, não que seja bonito, mas né... custo a gostar de uma foto e quando coloco no perfil ela perde a qualidade, é foda ser feio.",2,0.306050012
Physical &amp; bed RT @Skinny215 These bitches frame is trash! #Skinny\,1,0.306111847
voltei a falar com minha neguinha❤,1,0.306118861
"cê tá doido kkkkkk cadê o respeito cpt kkk mais puta é vc que não vem falar na nossa cara, piranhaaaaaaaaaaaaaa",1,0.306139147
what to do when your ear hurts like a bitch?\,1,0.306144959
"Idk who tf Roro &amp; Sophie are, but I'm glad they got bitches twerkin for the vine in they whips\",1,0.306152703
"@JimmyMcIver @jerrilyn71 @Doc_68W_ Just like ""FAT CHICKS NEED LOVE TOO"" I guess. \
Some Jeffrey Dommer Type would be all over that sloppy ho.\",1,0.306181648
"RT @IamJonahHilI: If you open a cold beer and it becomes warm before you finish it, you're a bitch.\",1,0.306295689
Because I had to accept being called a bitch every time I asserted myself. #YesAllWomen\,1,0.306305832
"country boy, hick lyfe, white tee, rebel flag\",2,0.306311682
saudades do idiota,1,0.306343022
"RT @traplord_: Ridin round blowin loud, fuck hoes by the crowd. RT @1TAKEHOV: Lil Reese's verse on My Lil Niggas is a str8 hip hop classic\",1,0.306357757
RT @BriannDominguez: Gasoline - daddy Yankee &#128175;&#128076;\,2,0.3063593
@user a culpa é da policia que não matou vagabundo quando o prendeu.,1,0.306383722
"continua q vai tomar facada kkkkkk — kkkkkkkkkkkkkkkkkk q isso, tadin de mim https://t.co/hnqm0pbfct",2,0.306385139
Ladies remember other women (including your friends) are trifling you speak TOO great about your nigga other bitches WILL try him smh lol\,1,0.30638795
"I hate hoes who be looking all nice nshit with their hair and nails done, but they kids look like they BARELY survived a tornado\",1,0.306471096
@user eu odeio esse filho da puta psicopata maldito https://t.co/v5zdoibyx4,1,0.306486637
"te amo seu filho da put se eu te vejo eu te encho de beijo e soco pra deixar de ser o amor da minha vida se eu vejo você outra vez eu sento nesse seu pau que o chão vai tremer  tô tristw
 https://t.co/uvGl0r8qFZ",1,0.3065143
"os jovens de hj em dia s贸 pensa naquilo q come莽a com s 

sumir",2,0.306514471
"RT @Sassymermaidxo: &#8220;@VSamone: &#8220;@ZvckSlvt3r704: My sister shittin on you hos once again ""@VSamone: wodeh bout dat action http://t.co/mDfLBr&#8230;\",1,0.306575046
all I eva wanted was some muh fuckin guala\,1,0.306583996
"ae porra, minhas meninas 💞💪🏻#voleinaglobo",1,0.306605557
RT @SirBhill: Bitches love Miley Cyrus and Rihanna cuz they speak to every girls inner hoe\,1,0.306621902
"ele mandou um audio de 35seg gente, onde foi que eu errei?",2,0.306684104
puta que pariu que clube gigante,1,0.306690309
RT @FunkyDineva: I have not watched part 2 of the reunion. I'm so over them hoes. I don't even care\,1,0.30669824
"rt @user então exols , deixa eu conta uma coisa aqui pra vocês https://t.co/g25f3e3wuv",2,0.306723592
"RT @PoisonedKissx3: This white boy reached 999 in flappy bird, im so done with life...\",1,0.306736322
Left my last bitch along ain't no need for stressing &#128564;\,1,0.306743991
The shit that you bitches brag about is hilarious\,1,0.306877708
As garotas aqui do escritório viram aquele tt do bolo de morango e decidiram comprar um parecido hj kkkk eu tenho o melhor trabalho do mundo! Obrigado Deus https://t.co/qYlMZwevCu,2,0.306905012
6:07 AM .. Bout to match up wit dis nicca #DonnyDinero\,1,0.306919904
@user de assustar criancinhas.,2,0.30692829
"faço faço, e no final tomo no cu",1,0.306932437
I bought him a Sumblime shirt for his birthday too &#128532; I kinda wanna be a cunt and ask for it back lol #IndianGiver\,1,0.306940145
RT @LittleKeee_: why do bitches hate on another bitch relationship &#128129;\,1,0.306976265
Yeah hoe\,1,0.306990034
I want me a coon ass girl lol\,1,0.307004722
"rt @user não tem grileiro, não tem fazendeiro, não tem invasor, a culpa é dos povos da floresta. https://t.co/ojg2xvzhge",2,0.307008505
"que frio que está na rua, pqp",1,0.30701868
I from the planet of apes king Kong clips\,2,0.307052502
Yea you bad but hoe so what\,1,0.307074107
"@user @user @user @user @user @user @user + simplesmente porque a magreza te agrada como padrão estético, mas uma gorda não. E antes que venha com “ah mas ninguém é obrigado a achar bonito e pipipi...”. Realmente. Ninguém é obrigado. Então se seu propósito foi unicamente vir aqui e falar absurdos sobre o corpo de uma +",2,0.307099266
@user gr锚mio por ser copeiro e ter uma camisa bonita pra caralho,2,0.307141153
&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557; RT @RealityyBites: Nope Thts not wht it says here.. RT @PeachDulce: I'm not a hoe. I'm a people person http://t.co/RJ1vIx7VCz\,1,0.307143336
"sou uma ótima amg, pqp",2,0.307178734
rt @user nunca vi um macho pra gostar tanto de pegar no pau dos outros igual o changkyun https://t.co/pk0xwprwkn,1,0.307184185
"“iphone é ruim” 
mas no role:",2,0.307192837
@user não sou puto ok kkkk,2,0.307214685
"RT @kristajayMFC: No mom. Im not ""dramatic /immature"" i just have fucking mental problems and youre a bitch and a cunt.\",1,0.307216356
@user @user @user @user Já bloqueei desde o primeiro tuíte canalha. Esse cidadão se esconde atrás da batina para militar em favor do mal.,1,0.30727117
@user mano sim puta que pariu que homem perfeito,1,0.307271349
@ItsYOUR_man nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch\,1,0.307360848
You can't blame me for the bitches I attract.. Y'all say ima asshole when I talk about hoes... but that's kinda what I be having.\,1,0.307447785
@maliktender gayer then 2 faggots in bed together&#128129;\,1,0.307474268
@Shmalec13 chad reeds a fag he's a 5th kinda guy\,1,0.307479959
"&#8220;@2Blunts1Jorge: Lol bitch funny, i was over you from the min i tossed your ass to the curb&#128567;&#8221; &#128588;&#128557;\",1,0.307487625
começou a me chamar pelo nome é porq o trem ta fei,2,0.307538634
RT @grind2times: I don't think I even been in a real relationship...i thought they was real but they were just trash\,2,0.307552579
consideração é aquilo que as pessoas enfia no cu ?,1,0.307557281
I don't want no Philly disease lol Thot bitch\,1,0.307577444
the Hitman Holla vs Charlie Clips match-up is bittersweet. shit's gonna be cold cus HITMAN HOLLA GONNA WORK but it's his last battle.....\,1,0.30760217
@user eu vou continuar usando essa porra ate acabar to nem ai,2,0.307613639
rt @user minha vida resumida em um tweet https://t.co/2ze8uaefz3,2,0.30766152
"""Julia Roberts, you're a ho"" @LaurenGardner8 #NottingHill\",1,0.307682239
"tomei uma cerveja na hora do almoço, tô pensando nela até agora. 🤤🤤🤤",2,0.307736878
ernesto araújo so não é mais burro q o próprio presidente,1,0.307781486
"@user @user putz sofia terei que te deserdar ! a gente precisa pegar 7 NL de 64h, dá pra pegar um por semestre que a gente ainda termina eles antes do último ano, ent não tem necessidade de pesar a grade assim não",2,0.307791552
"RT @BloopersinLife: Ugh, white trash. http://t.co/BLdNkQUgf3\",1,0.307811079
"rt @user mané, não me arrependo de nada, tudo que fiz me trouxe algo, se não foi felicidade pra caralho, foi aprendizado de sob…",2,0.30784472
I can tell when certain and specific people are posting on a group/corporate fb/twitter page by the consistent retarded hashtags #makeshitup\,1,0.307871258
my tweets aint shit but you bitches aint either &#128514;\,1,0.307916436
queria falar em grupos do whats mas pqp coisa chata,1,0.307945934
"qual parte de o planeta Terra tá morrendo vcs não entendem? porra para de jogar lixo no chão, para de usar um copo diferente toda vez que você for beber água, para de jogar lixo no mar, para de ser essa pessoa horrível que vai deixar um lugar inabitável para se morar daq uns anos",2,0.308002167
"I bet that nigga @gucci1017 got charged for murder for tha intro of ""Gucci vs Guwop"" cause straight killed that hoe! #FreeGucci #FreeRadric\",1,0.308124903
"RT @Ahki117: &#128514;&#128514;&#128514; RT @K1ngMello: Lmfao ""@Ravie_loso: How side bitches be when you scoop them up in the daytime! http://t.co/W8sH2AlViA\",1,0.308140767
"Be a girl with a mind, a bitch with an attitude and a lady with class.\",1,0.308141284
Deez hoes be actin up..\,1,0.308198547
RT @trillmnded: bitches will fuck a nigga with money knowing he ain't buying her shit. but won't fuck a broke nigga that would give her his&#8230;\,1,0.308227328
Ihate a nosie bitch '\,1,0.308246061
RT @CuzzinTom: If Byron Leftwich fucks as hard as he throws then he kills bitches\,1,0.308249595
"There's gonna be a lot of trash talk today\
#worldcup\",2,0.308305809
"vai,vai, coloca logo 🙏🍷",2,0.308309557
So some bitch flipped me off for letting her infront of mee... Okay.\,1,0.30837933
aquele médico babaca de vis a vis é um filho da puta mano q ódio,1,0.308498835
@ParhamBryce @lllexiss @lukejohnson06 @laurenbeckkkk1 alright then we'll in calling you a pussy also\,1,0.3085268
RT @schooIgirI: I say nigger with love\,1,0.308557165
RT @BlackJeezuss: bitches cant finish a 6 inch sub but want a 12 inch dick\,1,0.30860996
"foda se a cor esse cara merecia apanhar , lixo de pessoa",1,0.308653111
RT @QtipTheAbstract: Derek Jeter ... A class act... A great Yankee... A 1st ballot Hall of Fame inductee to be\,2,0.308663986
Whipped http://t.co/EFSVjPqrwq\,2,0.30869584
sim to com inveja e foda se vai tomar no cu,1,0.30871118
"Yup, I officially do not like you. You are a needy greedy bitch who needs to have it your way.\",1,0.308714168
@sarahVICwood im going to murder that fucking cunt\,1,0.308726698
"We don't love these hoes, I only want one night &#128514;&#128553;&#9996;&#65039; Jayballout #onlywantonenight #312 https://t.co/ooxHCzfGJP\",1,0.308729071
acordei porra,2,0.308791896
@user o brasil esta podre!! esta mulher 茅 a pior procuradora geral at茅 hoje!!,1,0.308805463
@Huntermoore only a ratchet bitch would\,1,0.308826645
A hoe gonna be a hoe regardless\,1,0.308961894
o sua m么nica do caralho kkkkkkkk,1,0.308977745
RT @KINGTUNCHI_: I don't understand if all these hoes say they getting money why tf they on twitter with that childish shit!! Bitch it's 20&#8230;\,1,0.308986807
My mom seen my progress report &amp; was like so wtf is up wit this B bitch wtf do you NOT see them 7 A's &#128529; tf she just Ungreatful &#9995;\,1,0.308992689
tem um casal sapatão no metrô 🥰🥰🥰🥰🥰,1,0.309021068
"@user @user LixoNews sendo LixoNews. Nem uma palavra sobre o fato de os dados divulgados serem do ano passado como se fossem de hoje.

#STFVergonhaNacional",1,0.309039368
Rosco would get jealous though. He a bitch\,1,0.309048521
rt @user a vontade de mandar ela se foder é grande mas a de foder com ela é maior,1,0.309071408
se fudeu babaca,1,0.309177309
to indo buscar os preparativos pra mais tarde c o mano,2,0.309178192
"@user esse aí pode ir com a turma do vinho e quem mais quiser, pra puta que o pariu.
ídolos tbm perdem posto. sou flamengo e zico.",1,0.309213263
"RT @Sunelite1: Can't wait for the @Cubs to sweep the Cardinals tonight on @espn ! No matter how bad the cubs are, we're gonna beat the bird&#8230;\",2,0.309231643
These hoes a fool too http://t.co/VSzbNDU4K0\,1,0.309250107
RT @JacksonBynum: You're an annoying cunt\,1,0.309250554
Got your bitch with me right now.\,1,0.309300999
"RT @KingTeej_: Thats when you say ""this bitch aint got no job"" #mlrt\",1,0.309306721
RT @40oz_VAN: Don't be that frontin' ass bitch.\,1,0.309306849
assistir o jogo do brasil em ligação com luiz é a melhor coisa kakakaka as caretas que ele faz pqp,2,0.30933349
@user kkkkkkkkkkkkkkkkk pqp viu,2,0.309371298
"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin\",2,0.309372665
RT @SexualGif: when you see a hoe talking to bae but she not even on your level http://t.co/DphkPab4c7\,1,0.30939627
sdd de beber com os amigos que eu gosto,2,0.309405094
@user teu cu verme,1,0.309406617
Niggas sleepin with bitches grandmas??? Lmfao maury fake af\,1,0.309425111
"rt @user eu fico feliz pra caralho quando me chamam pra algo, dizendo q querem minha presença, essas coisa",1,0.309439113
This is why @chrisbrown is a dumb ass hoe http://t.co/VeyjlYXHzt\,1,0.309470997
"Poxa vida, Brasil tomando ace e Suelen nem está em quadra. Mas me prometeram q Léia já tinha carimbado o passaporte pra Tokio depois da vitória contra a poderosa seleção do Camarões",2,0.30949559
não é cuspindo no prato que eu comi mas pqp como q me sujeitei a gostar dela kjjkjsjka distúrbios,1,0.309517058
@user kkkkkkk sua casa também caiu babaca. espera a pf chegar ai.,1,0.309557985
These hoe niggas havnt seen half of me. #2chainz\,1,0.309563524
kalyandra e guigas na maior festa de pijama ja vista,2,0.309573812
"rt @user presidente mata a cobra e mostra o pau, jornalistas estão pulando miudinho...
tudo ao vivo!! https://t.co/0yzszdod02",2,0.309578237
"Tnc acordei com uma msc na cabeça achando que tava sonhando com ela, quando acordei vi que era meu irmão escultando ela lavando o carro lá fora tnc",1,0.309619965
I'm flexing on niggas and they bitches\,1,0.309659248
RT @mundyspeaks: Poll: Florida Governor Rick Scott is leading Charlie Crist by five points. http://t.co/W2Kkny4Nvy\,2,0.309690894
I'm making pollo a la brasso today\,2,0.309701529
@xDSmooth I bet I fuck yo bitch tho\,1,0.309744562
bahia é fodido de bom pqp,1,0.309767997
caralho tô mto assustada https://t.co/qpwavxmabl,2,0.30979188
The gospel RT @TibriDotCom: Better wake up and realize that the good Lord ain't stop creating pussy when he built yours shawty.\,1,0.309806243
@Levi_Page I don't bend that way queer. Thanks for the offer it's flattering.\,1,0.309854204
tears &#8220;@TheDouch3: #RelationshipGoals RT @queenallyssa @TheDouch3 don't call me sweetie you fucking retard&#8221;\,1,0.309873228
"RT @chels_phelps: Crafty bitches ""@CheatsOfLife: best way to cheat on a test http://t.co/vGneo1T1tG""\",1,0.30987562
Lmao RT @MoeMartin44 Yo a cooned out nigger boy\,1,0.309900849
compromisso tá ai vou ter que mudar a rotina,2,0.309957503
"@user porra cabral, se decide mulher",1,0.309966666
i just fell in love with a bitch with a stupid bootyyyyyy &#128553;&#128553;&#128553;&#128553;&#128540;&#128540;&#128540;&#128540;&#128525;&#128525;&#128525;&#128525;&#128536;&#128536;\,1,0.309971415
"no no é o caralho 
bem feito, só pra ficar esperto",1,0.309995021
You ain't my bitch so lil bitch why you bitchin\,1,0.310019888
RT @charlieecai: Our taxi driver is fucking retarded.. He doesn't know how to get from grapevine to lewisville\,1,0.310048764
RT @BleacherReport: VIDEO: CFL LB Solomon Elimimian trash talks an opponent during a halftime interview http://t.co/EYjinwIWwE http://t.co/&#8230;\,2,0.310061355
mano q porra e essa? se alguem faz isso cmg eu peço uma medida protetiva de dois metros da pessoa,2,0.310106186
@user só pra deixar claro tu q curtiu isso OQ TA NO MEU ICON AGORA É O AMOR DA MINHA VIDA MENG YAO NENE MAIOR VILÃO DE MDZS eu tava com o icon da puta do wen chao antes taokei snsnsnsnssndn,1,0.310115701
Passing up on mad hoes just to give him what he want\,1,0.3101215
"@user porra, fala kkkkkkkkkkk",1,0.310215212
I almost beat that bitch up.\,1,0.310295592
Life is a bitch.... but I appreciate her mayne.\,1,0.310423159
queria pastel de couve-flor.,2,0.310472944
@hoes &#9829;\,1,0.31047542
@EricWithAHotDad bitch I'm done with school\,1,0.310495773
RT @MichaelArenella: Shy girls are cute\,2,0.31052257
"@user tá pronta, só que tu fica de vacilo comigo eu vou dar para outra pessoa!",2,0.310531361
RT @lonernigga: School is so pointless. I'm just trying to pass the class and get out this bitch\,1,0.310567554
RT @crazygirlgab: Just eating animal crackers in sacrament! #17AndLovinIt\,2,0.310582049
@user estou em campanha o tempo todo seu blogueiro invejoso 👍🏻 e o mula vai continuar preso 🤣🤣🤣 https://t.co/dgazqmrilu,1,0.310602483
eu só queria ser um pouco mais filha da puta com quem merece,2,0.310632238
"feia com força — morde a cara, mô!!😝 https://t.co/oe7ht0lp9g",1,0.310638326
I can't stand to see my ex with another ugly bitch &#128514;\,1,0.31064322
"Imagina ev e você
Casados
17 filhos... 9 pegaram peste
1 bvrrinho de carga
Plantação de trigo
Fogveira Philips Walita
Espada avto-limpante Polishop",2,0.310684077
chocada com a cara de pau de algumas pessoas https://t.co/kib0qkravz,1,0.310707647
"o grabban parece que tem uns 10 tijolos nos pés, hein. pqp",2,0.310710913
"RT @ImNeverChillin: BITCH FOR WHO, GAP? RT ""@porkhub: I'm a model Yall bitches can't tell me nothin"" http://t.co/LDOTnl5pNa\",1,0.310734216
@user @user ahahahahahaha... e se ele não gostar do resultado vai exonerar quem? isso é um quadro do zorra total,1,0.310745168
That dude RENT ain't no punk-bitch either.\,1,0.310746661
eu ia dar rt mas o palhaço botou da bella no fim então olha amor @user,2,0.31076019
Monday like Saturday bitch#Turnup\,1,0.310844387
So I guess I want to be ghetto my dad was poor ... Not in morals or in standards my grandfather was poor... He was great man tho\,1,0.310844566
RT @RahleeFranklin: This bitch got a body like Trey Songz &#128514; http://t.co/KSiqmY4W8D\,1,0.310847581
acordei vomitando pra caralho,1,0.31091404
RT @iAmBitchassness: I'm not telling you to like Al Green or Otis Redding! Stop missing the point. Just don't call them trash &amp; tell me you&#8230;\,2,0.310947883
"@user entortei a ponta kkkkkkkk, porém n aparece na foto https://t.co/t3z7tjitkv",2,0.310977854
"RT @Jordiiin_: &#128514;if you can fuck my bitch , then she ain't ""My Bitch""&#128080;\",1,0.310990512
RT @AlexDavisRaps: fuck. I forgot to wear a belt. i'ma feel like a coon all day now.\,1,0.310993774
eu sei lá nego e mongol,1,0.311034277
RT @danwashburn: The Man Who Captured Muammar Gaddafi Was Wearing A Yankees Cap: http://t.co/7G70pOpW\,2,0.311067908
"Com o futebol brasileiro visado, diante de inúmeras contratações de peso, se os treinadores brasileiros não se atualizarem, estudarem, vão perder mercado até no cenário nacional. Eles têm de evoluir!!!!",2,0.311091354
"preguica da porra q eu to
n to estudando
to acordando 13 hrs todo dia
nem lavo o rosto nem nada e fico mofando o dia todo CHEGA da volta as aulas",2,0.311151011
RT @nerdreign: This isn't some privilege to be thrown around all willy-nilly. You've gotta earn the right to call me a bitch.\,1,0.311179463
isso é pra eu aprender a não trair meu cabeleireiro,2,0.311190332
Girls the days be confused hoes ain't nobody got time fo that !\,1,0.311272203
I don't make music for niggas that don't get bitches\,1,0.311285216
vontade de chorar do caralho,1,0.311318618
"RT @BandresDiana: When that message say ""delivered"" but you see him posting sc story's with all his hoes&#128530;&#128076; http://t.co/xVGTWOOasp\",1,0.31140528
I'm a hoe for that &#128557;&#128557;&#128557;&#128557;&#128557;&#128514;&#128514;&#128514;&#128514;&#128514;\,1,0.311426098
Dis hoe got uh dinguling nose &#127814;&#128514;&#128514;&#128514;\,1,0.311446015
"PDT cumprindo a sua obrigação com a República! Conseguimos uma liminar na Justiça, numa ação de nossa iniciativa, proibindo Sérgio Moro de praticar a suprema arbitrariedade de destruir provas que amanhã possam eventualmente demonstrar a sua responsabilidade em possíveis crimes. https://t.co/Wbx6scT6ip",2,0.31146327
@freshalina I call those my ghetto nunchucks...the reason I went 2 jail as well :(\,1,0.311467824
@allsportsbruh how? All of the QBs we had before this season were trash. They brought in a veteran so they could have someone to play\,2,0.311474172
@CassiusClay_232 Lebron brought the bitch down to his knees chill\,1,0.311517963
Damn this bitch nasty lol\,1,0.311531451
pqp ele piscou ou foi outra coisars,1,0.311570678
rodeada de gentes filhas da puta,1,0.311575775
tudo isso pra quebrar um ovo? pqp né,2,0.311604607
RT @PedroBALLOUT: &#8220;@ApeezyBaby: New Year's Eve bitches be like ... #nye14 #drunkinlove #beyonce https://t.co/fsGa5WtKxn&#8221;\,1,0.311724737
"Actual quote from local cop - ""there are too many pussies in this town"".\",1,0.311729894
"RT @I_AM_YOUNGPAPER: ""@Shane_A1: @I_AM_YOUNGPAPER boy wat in dat bitch eatin lunch err other day""Im Tellin Ya\",1,0.311732545
"RT @Savage_Glam: Idk if @IGGYAZALEA is really a man, but she surely is a trash rapper.\",2,0.311849411
"Hey, people bird watching, you do realize there&#8217;s like, hundreds, literally hundreds of free pictures of boobs on the Internet, right?\",1,0.311893466
Goodbye x Young Dolph featuring Trinidad James &amp; Shy Glizzy\,2,0.311901502
@user não sei só sei que você é perfeita pra caralho,2,0.311910806
"@user Paulo, como eu AMO seus livros... Comecei com onze minutos, em seguida o alquimista, me sinto tentada a partir pra na margem do rio Piedra eu sentei e chorei... Você é meu escritor brasileiro favorito 🥰🥰🥰♥️♥️♥️",2,0.311910856
Josef just pitted. Slight possibility he can make it the remaining 67 laps but I highly doubt it. Will need yellow. #IndyFest\,2,0.311963729
3 millionaires just walked in why you tripping bitch you paid for the fight ? Lmao\,1,0.311971952
"Lol I followed the bitch just so I can unfollow her cause she talkin shit, shit away with her two\",1,0.311998871
"[3/8 13:27] Nicholas Ledo: Koeee brenditaa
[3/8 13:28] Nicholas Ledo: Manooo, eu perdi meu carro ontem 😂
[3/8 13:28] Nicholas Ledo: Não lembrava onde tinha parado

MANO EU SABIA QUE ISSO IA ACONTECER CARALHO KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKI",2,0.312065494
RT @MattHasTheMusic: @SelfPaidYayo @OGMaco if u ain't making music for me to sip Henny to u a bitch so Maco winnin if he from a island no f&#8230;\,1,0.31214532
"cara, toda vez que o mineta aparece eu já fico 🤢",2,0.312150081
There may be a fag hag switch a 'comin!\,1,0.312151628
@BH_Dragons he's fucking trash\,1,0.31216112
@CsSalazar15 yeah bitch hit me up when you get friend zoned Brody &#128076;&#128175;&#128175;\,1,0.312205838
RT @ywr_speedy: nah these bitches up harbor city ;\,1,0.312215299
"@elementjetson thank you mint - happy Mothafuggin birthday too, hoe!! &#128155;&#9994;\",1,0.312228301
@user me segue la seu lixo,1,0.312271855
viciado demais na música da yasmin com a marília pqp,1,0.31230716
"If you're not directly descended from European royalty and upper nobility, then you're not fully human. You're just common gutter trash.\",2,0.312333791
rt @user enrabada gostosa do carai !!!! https://t.co/u0nqa9rkzi,1,0.312368396
"mudei o pc de lugar deu 15min, voltei para o que era e o pior q deu um puta trampo",2,0.312448006
RT @DailyRapFacts: .@YG is the voice behind @DJmustard&#8217;s &#8220;Mustard on the beat hoe\,1,0.312453493
I pull hoes tx.\,1,0.312486404
"@user parabéns viado, agora pode ir p motel",1,0.312552869
"santana, muito filha da puta você hein",1,0.312587553
"@YouTalk_ILive I'm crazy, and Wayne can rap about pussy 3 songs in a row\",1,0.3126369
"RT @KingRyin: RIP Robin Williams, I'm gonna fuck the baddest bitch tonight for you bruh\",1,0.312667251
@user aproveita e entrega tudo pra pf.,2,0.312668079
@prihncess fuck you bitch\,1,0.312698401
@user @user boquiiiitaa boquiiiitaa!!!馃樂 https://t.co/kuf8vr2blt,2,0.312709273
@Djlouis12 at my club ho (;\,1,0.312724844
Lebron Warm up jacket full then a bitch\,1,0.312780595
I wouldn't be acting like a crazy bitch if you just told me what the hell goes on in your head\,1,0.312791897
"@user n茫o, muito idiota  quem acredita nisso",1,0.312801851
"Eu contei pro meu amigo q a @user e o @user se chamam de pedra e tals, a铆 DO NADA eu escuto durante a aula ""ei, pedra, ei"", era ele me chamando馃槀",2,0.312861892
@user @user @user e tú defendendo criminoso? olha que a pf bate no teu barraco!,2,0.312864914
puta de tattoo tá linda p crlh 😍👌🏽top,1,0.312917052
"@user fala nada não, esses caras devem achar que a gente é troxa só pode",2,0.312934145
"a sério, malta do @user vejam isso do som: parece uma chamada skype de baixa qualidade.",2,0.312959691
"RT @KfromtheG: Lol robbing ain't the word ""@iSell_Pussy4EBT: Damn you was robbing them bitches @pebbles2day""\",1,0.312963477
"@heyrmbr I never played Halo, too busy slaying bitches\",1,0.312973632
"meninas, se um dia precisarem de ajuda por estarem passando por alguma situação constrangedora e eu estiver por perto, mesmo q não nos falamos, podem puxar assunto e espero poder ajudar 

meninos, o que tenho a ver..",2,0.3131457
"rt @user deus olhou pra mim e falou, sem bunda, sem peito, sem beleza, sem nada, apenas fica aí no mundo vivendo https://t.co/csli…",2,0.31315453
"@user caralho,eu encontrei ela no kvsh. ela ta em todos kkkkk",1,0.313182911
brother tá frio pra um senhor caralho,1,0.313197002
"@user Então, também tenha hombridade e reconheça que, apesar dos inúmeros erros, principalmente de Dilma, o PT não foi assim tão destruidor do país quanto esta ANTA mostra a toda hora que é. Pedir perdão é um ato nobre e significante...Afinal , vocês SEMPRE  souberam do golpe!!",1,0.313218705
