tweet,class2,rand
&#8220;@Jae_Poppa_: @100046729 lol what else do we have in common nigga hate sleeping in the heat&#8221;&#128514;&#128514; summer is for the birds\,1,0.256056278
@user @user @user voit que tu gères des business le mongol....,1,0.256072308
porra velho a gente vai cair pro circuito desse jeito,1,0.256084854
I be lying in got theses bitches like u on my fuckin mind... but I be really focus just on this money!!\,1,0.256119851
@PeterClifford1 @Penny_G @AngryBraveHeart @SheikhKhalifaPM love H.birds! Used to feed them when I lived in WA state. Hv them on mtn in S.Ore\,2,0.256144636
@ItsYOUR_man nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch\,1,0.25618866
puta que pariu q ódioooooo,1,0.256217951
RT @amh_1126: s/o #NF @patpatbush thanks for the follow Hun!! &#128536;&#128536;\,2,0.256224393
Omg fuck these bitches #basedgod\,1,0.256225048
gui vai levar um pau se não levar o narguile,2,0.256278364
Pillow talkin to your hoe hatin on a nigga you might lose ya chick like that !!!!!\,1,0.256332203
RT @AmyRoseKathryn: Justice for British seagull spray-painted red by thugs! The bird won&#8217;t be able to fly anymore! http://t.co/8PyhwE4L8S h&#8230;\,2,0.256333915
@user dois mongol skype,1,0.2563355
"@vivaalakatyy &#128514;&#128514;&#128514;&#128514;&#128514; oh my gosh why are so so cute?!\
FA LA LA LA LA LA LA LA LA bitch &#128536;\",1,0.256365818
Play some ' fuck bitches get money ' music\,1,0.25638576
"@user @user @user kkkkkkkkkkkkkk porra, nem pirex tinha",1,0.256405205
Holy fuck they some bomb ass bitches at Buc-ee's\,1,0.256445754
@AnastasiaPacana Iheinz201 stfu! she thinks your ugly and hard to look at! get the fuck out of chat faggot before i block you Oct 30th 1am\,1,0.256473053
rt @user aí meu caralho https://t.co/qxlfdxn9oq,2,0.256483849
@user @user y’a que mongol comme toi pour croire,1,0.25652519
@user sale arabe ( arrête avec tes hontes toi ),1,0.256539633
"nossa me sinto tão bem nesse namoro, não somos tóxicos um c o outro, estamos nos conhecendo faz uns 2 meses e nunca rolou uma briga (isso é um record pra mim) pq conversamos mt e nos abrimos mt um c o outro, e rola tanta liberdade e confiança 💕",2,0.256642142
3 a 4 dias nessa porra,2,0.256664284
RT @KidnapYoGranny: if u dont want your heart broken then dont check for a nigga who entertains hoes\,1,0.256687857
"alguém me explica essa voz??? pqp, chorei 😍😭",1,0.256722246
I feel like slapping a bitch\,1,0.256767493
@WyattNuckels @grizzboadams bitch I want it all\,1,0.256779749
Lmfaoooo fizz baby mama snatched that bitch soul\,1,0.256797193
Same niccas tryna be around me .. The same niccas that used to down me!\,1,0.256880199
the train station Harry's at is trash I've been to the same Eurostar too they refunded my whole trip to Paris bc train accident\,2,0.256898008
RT @ISLANDBOI_RAMBO: @1stBlocJeremiah that hoe starleasha i heard she give uh nigga good ass education Lmao\,1,0.256901153
&#8220;@DukeAlexMoore: Malibus on a come-up but in other news she mean denna hoe and not even light skinedddd http://t.co/SGGOkjTScH&#8221; HAHAHA!!\,1,0.257074404
Dumb nigguh\,1,0.257113017
RT @dylanhornick: @felferrara &amp; @_tiffanycarter rivvv tn. no bailing.. #pussies\,1,0.257114624
"And gabby was steady walking off laughing, I'm like bitch really &#128548; , if she ever fall around me I'ma get in my car and leave her there\",1,0.257175949
"@user @user Sou paraibano e acho que vcs esquerdistas s茫o doentes e est茫o torcendo pro pa铆s dar errado. Voc锚 nem 茅 nordestino e tamb茅m n茫o t谩 nem a铆 pro nordeste, fica a铆 falando besteira",2,0.257220635
crlh minha ex ta muito gostosa pqp,2,0.257232069
"mais caro q uma cerveja filho $8 reais, eu heim",2,0.257302641
d'après @user la police ferait mieux son travail s'il avait plus d'arabes et noirs parmi les policier… @url,1,0.25730872
"ontem um gajo queria discutir comigo sobre as minhas pestanas, tava a dizer que não eram minhas, filho da puta 😂",1,0.257347449
Breaking yo bitch like a KitKat nigga\,1,0.257351805
Ain't nobody up .. TL slick dead .. Other than the females bashing niccas early dis morning lol\,1,0.257359189
o único momento em que eu me permito odiar mulheres,1,0.257433397
#MyUnpopularOpinion Spanish bitches suck dick by 11 and have babies by 15 because they're already fine and dressing slutty.\,1,0.257451933
@user podre que nem todos os outros androids,1,0.257478716
fort interessant que ce soit gauchiste que de faire payer les pollueurs pour la pollution que leurs industries pr @url,1,0.257494161
"RT @RealTalk: i swear I'm a nice girl, until you do something that pisses me off... then the bitch comes out.\",1,0.257520731
@user @user @user @user @user O cara cai acabar com a graça dos rivais em chamar São paulino de bambi,1,0.257531637
"@user @user Seria o melhor a fazer. Alguém da PF, se realmente perceber que não tem como desobedecer o STF, tinha que divulgar tudo... ou melhor ainda, tudo que existe apenas dos ministros do STF",2,0.257542987
Ross text me back you twat\,1,0.257576518
"rt @user análise | recuo sobre paraguai mostra semelhanças entre diplomacias de bolsonaro e lula

https://t.co/dbixodpf3x",2,0.25760347
RT @Justcallme_duh: karmas a bitch my nigga\,1,0.257737565
@user hj tem vaza jato!!!?????,2,0.257756222
"RT @Kamri_noToyota: &#8220;@Felz_: KING was fire RT @viaNAWF: King, TI vs tip and that troubleman albums all trash.&#8221; Most def\",1,0.25776174
@TheRealDiamondJ I'm the type to put that bitch in a river so you can gtf out my locations lol\,1,0.257795863
venho p casa da nathália p fdp dormir,1,0.257802723
il vraiment une voix de mongol ça fume @url,1,0.257803673
@user @user tu sais aussi pourquoi est au dessus ? parce que si veut demain bah ya plus d'ani... @url,2,0.257812987
"I think women will forever find a way for a guy to be thirsty tho just so they can feel like thier pussy has some value. \
\
It don't.\",1,0.257820686
@user @user @user Vc por um acaso é retardada mental? Pedir informações a COAF não é investigar. As investigações começariam caso os relatórios apontassem dados suspeitos. Só podia ser esquerdista mesmo essa anta.,1,0.257853026
Waiting for brownies. I want brownies. Someone hooks it up?\,2,0.257871072
&#128514;&#128514; maaaaannnn i hope so! RT @ABrown252: @VonshayeB did we get rid of John Legend looking Charlie Batch?\,2,0.257904668
porra que sono gostoso mano,1,0.257977406
walking down the st and this girl with a guy past me and the girl says I'm bout to turn dyke for her ctfuu classic\,1,0.258008785
RT @STARgotthatDOPE: A lot of these hoes be cheating on they nigga fucking other niggas. Y'all boys better get y'all a real bitch that ain'&#8230;\,1,0.258016138
nossa a priscilla recebeu umas coisas da puma que bonito mano pqp,2,0.258022704
Why are you the only thick character in the game? Why I gotta play a skinny bitch? @KimKardashian\,1,0.25804742
"Porque algumas pessoas têm me dito que eu não devo abrir o olho de alguns,só que eu não acho isso certo,pois se somos ""AMIGOS DE VERDADE"" temos que ser fechar 10/10.",2,0.258057902
RT @RahleeFranklin: Them hoes so damn nice &#128175; http://t.co/jn0ieBdnZQ\,1,0.258118576
"(muito verdade)o pensamento é o único lugar onde ainda estamos seguros,onde nossa loucura é permitida e todos os nossos atos são inocentes.",2,0.258119176
@user @user l'argument c'est que les noirs et les arabes se revendiquent comme noir et arabes et le pigeon g… @url,2,0.258121723
"Cunts, cunts everywhere.\",1,0.2581546
&#8220;@DuhItsAdrii: How bitch how ?&#8221;&#128514; FRESH?\,1,0.2581783
"Porra acordei com 50 mensagem da Adrielly no whats, 10 marcações no tt, 20 no face, 5 no Instagram, 2 ligações kkkkk
Caralho, posso nem dormir direito 😂",2,0.258241857
fiquei uns dias de castigo porque falei pro meu pai que ele é um lixo por nao pedir desculpas por ser homem quando chega do trabalho toda noite o que me fez perceber mais ainda como nós homens somos tiranos opressores que merecem acabar. toda familha deveria ter duas mães,1,0.258259223
"@user @user @user eu já sou um nojo, c essa roupa então nossa senhora",2,0.258273694
Follow ah bitch on ig tho 1inkkofrosess\,1,0.258279941
"@user não preciso de inimigos te tendo kkkkkkkkk pqp, eu vou fazer a bolsa ficar estilo comigo mesmo sendo feia cala boca",1,0.258288044
RT @ReggieRipBam: All I ever do is fuck bitches &amp; count stacks\,1,0.258301589
@buffprobzzz the dude took off running like a bitch!\,1,0.258313257
invité afrique - algérie: «les migrants sont beaucoup plus vulnérables maintenant» pour leïla berrato @url,1,0.258337814
dakar : des militaires français impliqués dans une rixe @url @user @url,2,0.258349566
RT @IdGaf_IMYella: To be honest niggas are the biggest roaches these days.. They be with bitches just to have someone to put shit in their &#8230;\,1,0.258356945
RT @Manny_bermudez2: Back in this bitch\,1,0.258364013
Pretend assholes callin the women bitches when they know they love em lol..\,1,0.258404661
"RT @MissZindzi: But yall make the MUTUAL DECISION to have sex on the first date, but she's trash? What kind of math??\",2,0.258413549
é o corpo viu pqp,2,0.258434476
"Nigga i wus graduating RT @i_EaT_PIE: If you wasn't in the 6th grade in 1996, you a hoe\",1,0.258458896
peut-être que ceux qui émettent les oukases non violents sont relativement protégés de la violence. mais il semble… @url,2,0.25846601
the only place I ever ask them to drive me is to the rave for shows and they fucking bitch about that\,1,0.258497379
RT @YungTweetGod: Bitches will give their pussy to the whole community but wont give a nigga a piece of gum\,1,0.258505654
"@user pse mano, fiquei puto",2,0.258516377
pq eu queria um bb?,2,0.258530629
every time I ask for something the waitress touches my knee till I'm done asking. That mean she tryna give a nigga some pussy don't it.\,1,0.258548841
"Hmm.. Ass all chunky, brain is insanity.\",1,0.258574784
Going to get my ID today fucking finally I'll see you retards soon\,1,0.25861054
Spiff tryna hoe\,1,0.258756308
eu acho esse menino tão retardado pqp,1,0.258768931
Fuck I'm such a bitch.\,1,0.258787674
I know righttt RT @dta_87: I hate fat loud bitches\,1,0.25881288
&#8220;@ComedianSpank: Where the hoes at&#8221; shit u got em\,1,0.258832579
U wanna piss a hoe off when u in the club &amp; she in front U Tryna dance for u do what I'm doing right now Tweet\,1,0.258835592
the Hitman Holla vs Charlie Clips match-up is bittersweet. shit's gonna be cold cus HITMAN HOLLA GONNA WORK but it's his last battle.....\,1,0.258839284
@yoPapi_chulo @0beytheLAU @Huntermoore that bitch needs a tittielift\,1,0.258882533
RT @PrinceTooTrippy: these hoes swear boy\,1,0.258900219
@That1guyJeff bitch please. Not gonna happen. Nope.\,1,0.258941283
i got 3 in a 24 ounce bitch\,1,0.258942165
"Wanna find out the truth about somebody? Just tell em ""NO"" and watch the real bitch nigga or hoe come out em!\",1,0.258948084
une école vandalisée à marseille : @url #marseille #ecole #violence,1,0.259019527
porra irmao dia mais feliz da minha vida puta que pariu eu quase infartei 99999 vezes. so de lembrar ja ate arrepia pqp,2,0.259021271
@user sou uma mongol mesmo #mpn #nowunited #uniters #marinaruybarbosa,1,0.259078223
“flor do reino” na viagem medieval https://t.co/1kdmsgfejq https://t.co/jsgpztname,2,0.259162015
@user @user triste fim dos democratas....,2,0.259172342
Yes yes yes that's all you gone hear never met a hoe yet that a tell me no\,1,0.25918183
*pregnant crazy bitch wus the answer we were looking for...\,1,0.259228925
@user vai falar que passando o olho rápido n parece o jovem lebron?,2,0.259256364
"Depois uma corja dessa quer falar mal do Ministro Sérgio Moro. Com que moral? Eles podem defender a liberdade de um bandido e a justiça não pode defender a justiça...Inversão de valores
#BolsonaroTemRazao",1,0.259257951
I heard she pops pussy on the low\,1,0.259265199
frio e lixo na rua 🥶🥶,2,0.259330154
"Accept your flaws and imperfections because that's what makes you, YOU! See I'm a fuck, small dick faggot with parents who don't love me.\",1,0.259345225
Please dnt take no pictures please dnt take no pictures especially with my jewelry on man these hoes so vicious\,1,0.259396617
"rt @user lei 260

dragão eu ja sou

cade o burro",2,0.259422061
"@user @user @user @user ué, outras nem do mês imagina do ano. 
#boywithluv #army #bts #mpn @user",2,0.259449131
info - #nduta (#tanzanie) : des réfugiés burundais spoliés de leurs biens et effets @url #burundicrisis #burundi,1,0.259518835
RT @hidalgoparadise: @D_41395 nigguh waldo had chipotle waiting for him at his house lucky soab lol\,1,0.259569638
RT @irielee12: @drrrruuuu @Victoria_Finae ayyy what fags\,1,0.259588597
"@user mas eu tô no underlords irmão, dei um pau no bot ontem",2,0.25960423
"levar caixote
sair com área no cu
ficar com pele ardendo",2,0.259647148
RT @ChadMatz: @rachelcoursey @alexamees2 lol they turn down to early bunch a pussies\,1,0.259649505
RT @StevStiffler: What doesn't kill you makes you a bitch.\,1,0.259661908
These hoes be trying 2much doing 2much\,1,0.259694841
RT @louiev_: It's to the point that I don't enjoy watching Harden anymore. He constantly does that and it pisses me off. Stop being a bitch&#8230;\,1,0.259742061
"""Why people think gay marriage is okay is beyond me. Sorry I don't want my future son seeing 2 fags walking down the street holding hands an\",1,0.25975041
"RT @ReginaPucket: http://t.co/6nqmor8ybC BREAKING DAWN/ I often think about what used to be and was\
With rose-colored glasses and a gentle &#8230;\",2,0.259760047
@user @user @user mdr allez nique ta mère ton cerveau est détraqué sale attardé et change ta… @url,1,0.259812651
RT @BroadDayJay_: Fellas remember to stock up on thermals and Timbs before the dykes buy them all\,1,0.260037333
"É amanhã o grande dia!!! A nossa escola agroecológica será inaugurada, neste sábado, às 8h30, em Taquaruçu Grande.  🎊📚💚💚 https://t.co/8dNSOJEIMJ",2,0.260046474
"I would call you a bitch, but that's frowned upon.\",1,0.260050544
"I'm an 18 year old gay driving through the back roads of redneck Virginia blasting Cheetah Girls. If that doesn't scream sitcom, what does?\",2,0.260147566
All DESE yung niggaz pussy\,1,0.260152691
This bitch so ratchet\,1,0.260168138
@AustinG1135 I do not like talking to you faggot and I did but in a nicely way fag\,1,0.260205699
"""@KazAtta: @1TAKEHOV Oh man.. ""its 5 am, you off a molly, ho where the fuck ya seed at??"""" #fixed\",1,0.260260479
tout les jours negro c'est fridayyyyyyyy,2,0.260289528
Smoke good weed with bad bitch and give a good girl bad habits\,1,0.260290729
tive a cara de pau de ir comprar bolo com o guilherme mesmo ele estando bravo comigo,2,0.260305785
@Dalton_ryann @parkatie @blakeanderson21 I guess that dumb bitch but we all need to drink some time my place an fuck someone up haha\,1,0.260353616
allo les propalos ecologistes gauchiste aidez les pauvres palestiniens construire leur maison avec des vieux pneu @url,1,0.260400566
eu nao consigo manter um assunto por muito tempo em uma conversa sem me distrair ou esquecer o que eu tava falando,2,0.260415728
"Bolsonaro e sua corja moldam a verdade a sua maneira, portanto uma mentira. Colocam, então, fanáticos da bíblia na Comissão da Verdade, para acabar com ela. E milicos, cuja especialidade é mentir (chamam isso de contrainteligência). https://t.co/7OneyQGmfo",1,0.260423757
@user @user @user tu peux te la carrer où je pense ton empathie de gaucho attardé.,1,0.26049585
Eagles fucking trash\,1,0.260574633
Don't lose sleep bout these bitches bc they come and go &#128076;\,1,0.26058809
@doctorhawrse SLUT BUCKETS. especially Dan. He a hoe.\,1,0.260603909
@user @user en mode tu vas faire quelque chose contre ce grand renois d'1m90,1,0.260645282
Some of these hoes out here for everybody.\,1,0.260646223
"rt @user 50 stories cantando lençol dobrado, quero chorar

em coral ainda",2,0.260668726
He called me just to say he was deleting my number.... bitch please.\,1,0.2606766
"@user Inconcebível um Ministro do STF criticar e querer julgar um Procurador da República super competente baseado em divulgação de informações duvidosas, obtidas ilegalmente!",2,0.260690231
"RT @LessonswithKate: you got hoes, I got niggas.\",1,0.260718233
"RT @firemunky: RIP Tom Foley\
RIP Greg Sikorskey\
RIP Charlie Anaya\
RIP Wells Crowther\
RIP Andy Fredericks\",2,0.260721851
eu fico puta com umas coisas q sla,2,0.260747928
"Pillow talkin to bitches, i see her she bad but NIGGA SHE BASIC!\",1,0.260748165
Females be damn near naked wondering why niccas jus wanna fuk lol\,1,0.260761702
@user @user non. tuer ce qu...on veut. quelle phrase ignoble. qui etes vous pour decider qui doit vivre ou mourir ?,2,0.26077964
@milfmob @yoPapi_chulo fight me you fucking obese niglet\,1,0.260791694
o zrg é burro puta que pariu,1,0.260792273
@Juice__2 faggot\,1,0.260825464
"rt @user baile e o caralho, acordar com um sorriso desses não tem preço 🥰",1,0.26084224
I love how hoes be like omg warped tour yayyyyy #gaaaaaaaaaaaay\,1,0.260846263
@_TriggaPlease_ @kanyewest he's a faggot\,1,0.260860719
"RT @thecoreyholcomb: Twitter family, I promise to put my tour schedule up today as soon as I have this pussy hustlin girl I pay for service&#8230;\",1,0.260911627
pour en finir avec la cruelle imposture des migrants (4/4) - abbé olivie... @url via @user,1,0.260939811
quando eu comprar um desses eu vou ficar nojenta,2,0.260982997
"RT @McNarstle: ...and rounding out our CNN Ebola panel tonight, the monkey from the 1995 film, OUTBREAK.\",2,0.261040268
@user @user eu mandei essa porra ontem e só carregou hj ????????,2,0.26105147
Pau a hoe. How u gon play after the trade deadline\,1,0.261054048
"I'm dracula bitch, don't got a problem smackin a bitch\
Kidnap em, attack em with axes n shit\",1,0.261059791
loon plage : une femme violemment agréssée par un groupe de migrants @url,2,0.261062408
These birds messy.\,2,0.261173402
Ketchup on tha beat hoe\,1,0.261178065
"@user acho que só a primeira tava ótima, pq tipo ia passar uma mensagem e pronto",2,0.261184817
pedir favor pros outros é foda pqp,2,0.261229616
Im back bitches!!!!!!\,1,0.261252801
@VG3_ man some of these bitches are in denial about it. &#128514;&#128514;&#128514;\,1,0.261273139
Going to California today for some analyzer training. Going into Dick Whitman mode. Wish I had a tan colored suit to wear for the flight.\,2,0.261276304
@StephanieSchall @Reinhard96 ooo Logan pulling bitches\,1,0.261277799
Would you drink with a nigguh? Do you smoke weed?\,1,0.261310266
"inclusive, quem quiser chegar na minha dm e contar como vai a vida eu tô aceitando",2,0.261316503
Oh bitch you lurkin !? Well bitch I'm TWERKIN &#128514;&#128588;\,1,0.261397308
@dliming35 fuck you bitch\,1,0.261422711
RT @Swizzzy: I know she a hoe if she believe in astrology.. Ima make a sign for that.\,1,0.261498264
RT @TheRealMugatu: @Deet02 @MikeNapoli25 @954Nole do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;\,2,0.261544162
@c_drew_ I'm guessing so. The players are talking trash.\,2,0.26154456
"rt @user #sextadetremurasdv
gente que entra na teg e n茫o segue. https://t.co/pfes2wsedv",2,0.261561132
trabalhando na frente do pet eu vejo cada tipo de bicho tipo agora vi um cara carregando um poodle no colo e ela parecia um bezerro de tão grande,2,0.261593593
"You don't know me, but I'm your bra. RT @HuffingtonPost: Doobie Brothers member Michael McDonald says he'll ""come out as a tranny""\",1,0.261605464
I be ready to tell a bitch shut da fuck up lol\,1,0.261606125
"ja passou um ano??  ahh foi tão rápido, tão rápido como eu me apaixonei por vocês, amor a primeira vista, amor por essas princesinhas que roubaram meu coração! Eu amo vocês demais e quero passar mais 1000 anos com vocês, minhas vidas! 🌿💕💨~ ^__^ 

           [#1YearWithNATURE] https://t.co/oJU6sjEPbb",2,0.261634824
RT @BlazeTheGreat_: I hate when niggas get mad cuz you fucked they girl when really he should be happy you showed him that bitch unloyal\,1,0.261636322
Thinking about trying to get pussy like.....@trestiffer http://t.co/08cQV2vCcx\,1,0.261672901
"rt @user com cólica deito, com cólica me levanto pqp viu",1,0.261715135
que mulher perfeita pqp,1,0.261739741
@BoneSaw00 There's a reason why the Yankees don't want Anderson any longer.\,2,0.2617398
@user ainda bem que existe cortejo pra ajudar a decidir 😏😅😜,2,0.26176276
aí cala a boca porra,1,0.261777351
Nobody gives me a trophy cause I'm old and colored #FavStarTweets&#160;\,2,0.261801582
rt @user eu tenho mó corpinho mixuruca mas eu me sinto um nojo com uma rendinha aff https://t.co/0epbn0nm5h,2,0.261812524
RT @AriesSpears: These young cats being drafted in the NBA today are walking lotto tickets! Wait till these niggas find out that pussy come&#8230;\,1,0.261826801
hungrier then a ho\,1,0.261831004
é só ver a maldita que o coração balança kkk,1,0.261838248
Ladies remember other women (including your friends) are trifling you speak TOO great about your nigga other bitches WILL try him smh lol\,1,0.261900104
ninguém segura a gente agora ok,2,0.261905526
"@user @user @user @user @user querido TODA droga causa dano, inclusive os remédios controlados que parte da minha família e várias pessoas tomam. eu quero enfiar um baseado bem no rabo do Bolsonaro esse cretino, legalizado o não, os usuários não vão parar de fumar, só aguentem.",1,0.261916296
"Some niggahs save hoes, I aint that heroic.\",1,0.261916905
RT @Pinkypromise_12: Lmao these niggas act like lil bitches\,1,0.261960747
The early bird takes a nap before noon.\,2,0.261964227
"@user se eu fosse o piloto te dava uns soco e te chutava pra fora da van, desgraçado",1,0.261969592
"rt @user chega um momento que parece estranho digitar por extenso os números

parece que ta tudo errado #mpn #tazercraft",2,0.261986713
"All these hoes fucking, but they don't want to seem like a hoe so you gotta hit em on the low.\",1,0.262012356
de fato 👍😜,2,0.262041741
@user @user maior da historia? nao vi ninguem dizendo isso,2,0.262125708
RT @bella_chuchi: You hoes ain't got no manners.\,1,0.262173739
Never let a boy make you feel like you're anything less than a bad bitch\,1,0.262176946
"""@LODYCASH: dry pussy bitches always blame it on the condom&#128514;""&#128079;&#128514;&#128079;&#128514;\",1,0.262221695
@slings_x_arrows Equality niggah\,1,0.262338044
"RT @SportsCenter: ""I&#8217;ve had the greatest job in the world. I got a chance to be the shortstop of the New York Yankees.&#8221; - Derek Jeter http:&#8230;\",2,0.262373937
mês mal começou e eu já chorei a cota inteira,2,0.2623769
Can this bitch sit the fuck down and shut the fuck up\,1,0.262377678
"pode até me achar brega, mas porra amo uma moda de viola",2,0.262400401
@Coley_Cee fuck u u dumb ass bitch hoe\,1,0.262458446
New bitch already and it's the second episode .\,1,0.262481842
"rt @user onde jesus passa, tem que haver transformação!",2,0.262504417
"Free patterns - Adorable crochet borders Butterfly, ladybug, flower bumblebee and hat edging, trim, http://t.co/FOtJbqWyEg\",2,0.262528258
the gullible ones do. RT @reaganchanel: So people go to college with intentions of being a hoe? K.\,1,0.262559193
ficou muito bonita 😔,2,0.262563787
Can't fuck with a coon ass girl bruh\,1,0.262563995
feliz aniversário sérgio moro https://t.co/pdfg19hdha,2,0.262624946
ok baile também tem gente feia mas pelo menos posso fumar meu baseadinho mec e qualquer pessoa fica a vontade,1,0.262679491
se vc pate palma pro uma merda dessas = lixo,2,0.262720034
I laugh at this bitch\,1,0.262757178
@user colé que eras mongol,1,0.262760834
Hella just ordered me some beanies\,2,0.262768852
mas dnv?? não consegue namorar mais q um mês porra ????????,2,0.262836929
omfg RT @DFkinLopes: Your feet bitch RT @NIPSLlP Whisper something dirty in my ear &#128523; http://t.co/xrIykfgg3Q\,1,0.26291109
@user o youtuber mais merda do mundo馃槖馃槖馃槖 mal exemplo pros menores,1,0.262947972
"o bahia é foda demais pqp, gigantes",1,0.263007607
@user gauchiste=dictateur,2,0.263105251
"@user caralho, ele foi dar um tapa na bola pra não sair e o braço do cara tava na frente, buscou contato teu cu",1,0.263122856
@user @user aquelas q a interpol corre atrás né? https://t.co/nlew6wdw1n,2,0.263144531
My favorite DC restaurant is Charlie Palmers. @Sweet_Me_Lissa @sassylibrarian1 @taotao_salupa @tingtingbabyyyy\,2,0.263171166
"Chaber Books: BRAGADAYJAH 24 http://t.co/bTMLYNNKZp: Nimrod the Cushite, first king of the earth. See Bragadayjah 24\",2,0.263171263
@user @user rien qu’à voir sa sale tronche d’extraterrestre attardé ! comprend mieux son aigreur… @url,1,0.263184029
"@user E prenderam os supostos hackers, sem ter acesso as msgs do intercept e sem per铆cia os celulares dos envolvidos. Eita pol铆cia boa da bexiga! 馃槀 馃槀 馃槀 馃槀 馃槀",2,0.263200143
"seleção feminina de vôlei arrebentaram, botaram pra fuder 

#voleinaglobo  #voleifeminino",1,0.263295226
você merece muito mais meu amor 😖💗✨ eu te amo tanfo vsf,1,0.26336751
"@user Boa Tarde Tânia, Você Já Viu Isso Aqui Que O Jumento Falante Que Se Julga""Crack"" Hipócrita Invejoso Lixo Em Formato De Gente José Ferreira Neto Abraços Fica Com Deus🙏#AvantiPalestra🇮🇹@user Junto É Nóis!!!. https://t.co/c3vsw14Ys6",1,0.263404357
rt @user hoje tem💃💃🍻 https://t.co/pvkmbcseat,2,0.263439536
les quotidiens arabes en arabe soudanais mardi 25 septembre 2018 @url,2,0.263442779
"this lady is probably like ""what the fuck does this bitch listen to""\",1,0.263462535
"@kim92493 @BritBritt22 Im pretty sure she's a bad bitch. In other words, shawty a dime.\",1,0.263464599
@kingtaylorxx @chanelisabeth I'm a boss ass bitch bitch bitch bitch bitch\,1,0.263486934
"eu respondendo ""tô bem"" pra quando alguém me pergunta enquanto penso ""caralho, minha vida tá uma merda""",1,0.263500723
lol if you hate me i really dont give a shit because i've either done nothing to you bc you're just a bitch\,1,0.263582426
q porra kkkkkkkkkkkk,2,0.263679343
"main vocal, main rapper, dancer, produtor, compositor, jogador de futebol, visual, engraçado, gentil, poliglota, metade brasileiro, cho seungyoun. https://t.co/VBsw0YQyIf",2,0.263698662
mais quel pays d’attardé bon dieu @url,1,0.263748438
melhoral,2,0.263784074
"""@CaelanG15: ""@22EdHam: @CaelanG15 that nigga was eating that hoe lol"" Hell Yea lol john Paul"" nigga said john paul.. http://t.co/OSIpBKPr9h\",1,0.26381847
"* mama 2018 * 

Nj pensamento:  1, 2, 3, 4, 5, 6 e cadê o jungkook? 

Nj: cadê o jk 

Jin: banheiro 

Nj: ele tá no banheiro? 

Jin: sim, os armys tão falando que ele tá cagando

Nj: ah 

Jungkook no banheiro: 
 https://t.co/n7UO8ndhSl",2,0.263818964
Watching the nigger movie Menace2society. Trying to learn more about the enemy. Good reconnaissance.\,1,0.263840209
le mongol rien qu'il lâche des mercé à la jul #lfauit,1,0.263874716
"@user @user @user @user @user ''Quem não respeita a história de um clube, nao respeita nem a mãe dentro de casa'', pow cara, eu tenho pena da sua mãe. https://t.co/Ekm8CMQxdd",2,0.263897335
RT @JsOnMyTweet: &#8220;@muurdasteven: &#8220;@buttsigns: this bitch is garbage at gta.... https://t.co/WpiA0bVGjU&#8221;LMFAOOOOO&#8221;&lt; &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;\,1,0.263912365
@user migu do céu aconteceu a mesma coisa comigo literalmente 5 minutos depois de sair da oficina pqp,2,0.263997724
If a cute bitch fucks with a lame nigga she automatically becomes 10 times less attractive in my eyes\,1,0.26403986
RT @shitballshonkey: I watched my followers drop like flies when they started seeing shit that made them upset lol take salt bitch\,1,0.264102608
"RT @missyantzah: You can do anything you want in life, just don't be a fucking bitch\",1,0.264112933
"vamos procurar logo um fotógrafo no caribe kkkk quero um ensaio fotográfico pauriany lá 

paulinha na fab",2,0.264122045
&#8220;@souljaboy: @kmichelle ur pussy smell like dumpster juice &#128169;&#8221; wow &#128529;\,1,0.264124851
"RT @DezzzyBo: I want attention yet she's on twitter talking about getting somebodies dick wet tonight and what her tongue does, deez hoes g&#8230;\",1,0.264133603
"Seconds from the end, what's it gonna be, pull the trigger bitch.\",1,0.264135629
What makes you lose your temper? &#8212; dumb ass bitches who talk shit but won't walk a mil in you own shoes http://t.co/1V4dpwHeUl\,1,0.264190334
RT @LesaMonroe: You bitches are grade A weird.\,1,0.264229721
RT @McNarstle: @CzickenShack I go on Drudge Report every day now hoping to see a story about your tranny army\,2,0.264237654
que sonho perfeito pqp,1,0.264273787
RT @Fitcchh: White girls that talk ghetto&lt;&lt;&lt; you're not cute&#128514;\,1,0.264313543
You not playing me bitch I know wassup\,1,0.264316031
RT @HoeFact: Don't trust these hoes http://t.co/03SoHP4P41\,1,0.264397734
moi je trouve que yann moix n’a pas dérapé sur la question de la violence policière. biensur que yena et ok faut pa… @url,2,0.264445283
RT @Tweets2Sweet Or lack of &#8220;@HumbltonBanks Smh u niggers &amp; ur music knowledge&#8221;\,1,0.264455592
Why the fuck are the @Yankees throwing batting practice tonight? Holy shit...\,1,0.264509228
rt @user pra enfiar no cu de quem acha mesmo que mulher tem que ser submissa https://t.co/sfr8z9v45c,1,0.264543716
"@HobsonDarlene #BlessJesus Amos 3:3 Can two walk together, unless they are agreed? #DifferentLevels\",2,0.264574212
"É muita cara de pau, n é o q diz a lei. Pq como vou saber se é verdade se o juiz e o procurador são corruptos. Mas se era sócio de escritório particular ocupando cargo público, o  q esperar? Ética? Vergonha na cara? Imparcialidade? #sabadodetremurasdv #eticasóparainimigo",2,0.26457641
