tweet,class2,rand
İçinizdeki pislikler sizi kirletir ancak.,2,0.690801653
@USER @USER Adam devrimden sonra gelip ülkeyi batırdı. 1 kilo bolivar 1 dolar yapmıyor. Neden bu kadar savunuyorsunuz,2,0.840092515
@USER @USER Anladımm çok soru sordum tekrardan çok teşekkürler 💜,2,0.989639403
@USER Elinizden gelse 1 gün yatırmazsınız. 300 işçi ölmüş sizin umrunuzda mı. Ölenler fakir nasıl olsa. Bir fakir ölür yerine başkası gelir. Ama öldüren zengin. Sizin işiniz zenginlerle.,1,0.640747884
Eğer yürüdüğünüz yolda hiçbir engel yoksa o yol sizi hiçbir yere götürmez. 💫,2,0.179096177
Gencecik bir akademisyenin katledilmesine hepimiz kahrolmuşken işi siyasete çevirip tüm ülkücülere ihale etmek adice bir fırsatçılık.,2,0.58964693
Peki bundan SNSD nin haberi var mıymış??,2,0.389594025
@USER Kimin aklına gelir ya şarkıların ninni versiyonunu yapmak ajsjakz ahgase zekası diyor ve susuyorum,2,0.079289661
@USER Taymda gördüğüm kutlama mesajlarından sonra profildeki balonları da izledim ☺🎈 doğum günün kutlu olsun 💐🎂,2,0.148209601
Şimdi size evrenin bana verdiği mesajı iletiyorum;      Doğum günümde savaş çıktı. Arttırabilen?,2,0.566029605
@USER @USER Allah sifa versin.yigenim de bu hastalikla mucadele ediyor.tum hst.miza sifa diliyorum.,2,0.360566921
@USER @USER Vallaha mı. Yemin edin. Bu ne güzel haber.,2,0.815144866
Bu sabah aşırı güzellikte şeyler oluyoor🍀,2,0.702116405
Seneler geçmiş seneler geçiyor bazı şeyler hala aynı,2,0.466815824
@USER semihi elerkende torpille eledi sen kabul etmeyebilirsin ama damlanın torpili 2016 dan kalma ve hala devam ediyor panoramalarda 0 eleştiri öbürleri ühü diyor panoda linç ediliyor ama damla sanki sadrazamın kızı sanki melek bu torpil değil de nedir birsen bile eleştirildi ya,1,0.078485548
Biz Türk evladıyız size olan birşey Yok olan vatandaşlara olur ya geri çekilsin yada son noktaya gelinsin... #tektipaskerlikplatformu #ismailkaya80,1,0.314744412
"Ya sen nicesin ömrümün varı? Sensiz ne olur, ne olabilir, onu unutmamalıyım oysa. Her adımdan, her düşünden, her düşten önce seni karşıma alır, bakar, sorarım, bunu bilir miydin? Başkaca dövüşemem ki, yenilmemenin tılsımı...",2,0.440532725
stalka dalınca birden o kadar alakasız insanlara kadar gidiyorum ki stalk stalkı açıyo resmen,2,0.035068147
@USER @USER @USER @USER Bana lazım bu kıllı amdan,1,0.833194833
Sürekli acıktığım için evdekilerden linç yiyip doyuyorum,2,0.966336313
@USER @USER Abdulkadir Parmak’ladı mı? Sorun nedir?,1,0.446678983
Almanya'da Bayern München hegemonyasinin kirilmasi için Dortmund'un kazanmaktan baska şansi yok #BVB,2,0.04741089
@USER İkinci senem benim yeaa diye bağırırken “okuyor ben yeaa” reisi hatırlattı. lol,2,0.059113003
@USER kimse ne sevgime ne de kinime karışmasın sevgim benimle yanımdaki arasında kinim benimle karşımdaki arasında,2,0.647479158
@USER Ne anlatıyorsun oğlum sen ya   Saçma sapan,1,0.493127456
@USER Suanda zehirleniyorlar bes sene sonra anladiklarinda cok gec olacak cehalet,2,0.688594389
Lütfen biriniz Ali Koça şunu sorun Serdar Azizin @USER ne @USER kulübünden aldığı çeki Karşılıksız çıktı önce 200.000 € luk karşılıksız çeki ödesin Çeki ödememek için ÇAMURA YATIP GÜNDEM DEĞİŞTİRMESİN,2,0.341703359
Bu adamın nefes yabancı aq. Bildiğin yerli bu 😁😁,1,0.269050402
@USER @USER @USER Hadi naş işini yapmaya git hojanı bekletme. 😂,1,0.903230672
@USER Sen yap ozmn gelsin unf'lar sksosjsoj,2,0.370622629
@USER Bu gece herkes benim için yaksin 🚬🚬,2,0.120371078
1 sene sonra da yönetimden gittiğimde benden sonra gelen yöneticiler ve kulüp uğraşsın dursun. Bunu engelleyecek hiçbir yasal engel yoktu. Bu da birçok kulüp yöneticisinin ister iyi niyetli ister art niyetli ister bilinçli ister bilinçsiz hata yapmasına neden oluyordu.,2,0.601418967
Dijital pazarlama uzmanı @USER  arkadaşımın şu yazdıkları için danışmanlık adı altında 100 bin TL isteyebilirler.      Ancak ilgilenenler şu makaleyi okuyarak bedavadan istifade edilebilir.       :),2,0.768833849
Takım Afrikalı araplar tarafından gassaraya benzetilmiş. Sahadaki bu takım Fenerbahçe değil.,1,0.441845136
Aşkın gerçek ölçüsü verdiği acıdır.,2,0.042750868
Çok duyarlılar canım arkadaşları Amerikan markalı kıyafetler,2,0.845237945
Ah ne çok özledim seni,2,0.1035299
@USER     @USER  Bayrama mutsuz. Sandiğa umutsuz gitmek istemiyoruz. Artik atama müjdesini bekliyoruz. @USER @USER @USER @USER @USER @t  @USER  @USER @USER @USER    Fakıba BakanlarKurulAtama GTHBatamaYoksaOyYok,2,0.661648131
@USER Soygun icin akp demek insaat demek insaat demek vurgun demek olay bu,1,0.370453507
@USER Çok teşekkür ederim ♡♡ hemen bakacağım,2,0.240935984
@USER @USER Kaseti gündeme yine getirdiğine göre şantaja başlamış yine ahlaksız herif,1,0.007299861
#18martcanakkalezaferi Başta Ulu Önderimiz Gazi Mustafa Kemal Atatürk olmak üzere bütün silah arkadaşlarını ve şehitlerimizi rahmet ve minnetle anıyoruz.. #ÇanakkaleGeçilmez,2,0.519371719
Var Nasıl Devreden Çıkar Kardeşim @USER Golü Güme Gitti Kim Verecek Hesabını? @USER @USER @USER @USER @USER @USER,2,0.734669721
erkeğimin üstünde zıplamak en sevdiğim onu inletmek,1,0.909084689
@USER @USER Ya nasıl reyyanı yaren diye yutturacaklar? Reyyanın bütün midyatta dedikodusu fln çıkmadı mı O olmaz bence,2,0.776448759
Igdir pasif yokmu demiz ciddi birileri fazla Şuan görüşecek fazla vaktim yok,2,0.414630654
@USER Hersey paraya bakmiyormus demek.. uyku geldimi kacis yok,2,0.873864236
@USER Göğsüm daralıyor yüreğim yanıyor olmasaydi sonumuz böyle 😢 Müjgana selamlar sana hasret #Mihan #BirLitreGözyaşıVeda,2,0.067123211
Hay yüreğim kaldın yine bir gönüle,2,0.397555282
@USER @USER Fena varya çok fena kudurtuyo beni,2,0.824296537
@USER vee delifiseklerin yine en tatlılarından biri iyi ki tanışmışiz seninle de❣️ çok içten samimi birisin çok sıcakkanlı yaklaşıyorsun insanlara seni de çok seviyorum ❤️ hesabin zaten harika kaoslara yaklaşımına bayılıyorum 💖 ve iconun çok güzel sende sakın gitme ❤️,2,0.064850813
Allahım daha uyanık arkadaş enter,2,0.064680512
@USER Ben de rüyamda puanların denkleştiğini ve 50000 alımın olduğunu gördüm keşke ben de ermiş olsam  😅,2,0.337367596
@USER -babanlar çıktı mı?   +çıktı.   - hadi gel.,2,0.746320912
@USER Bu zamanda artık herkes ikinci bir şansı haketmiyor kızım....,2,0.284489467
Bilin bakalım kaşar bank mağdurlarının arasında kim var   Cevap: Eski sevgilim😂😂😂😂,2,0.713528663
"@USER Sınavlar ve hayat pek güzel gitmiyor ama etrafımda moral bana destek olan insanlar var. Bangtan var :"")   Sende hep iyi kal sonsuza kadar çiçekli yollarda el ele",2,0.467773217
Yeni mama makineleriyle daha çok sokak hayvanını doyurmak ister misin? #BuMamaBenden desen yeter! 😊 @USER,2,0.865209072
Şunu yuvarlak içine alsana aq,1,0.835546322
Okuldaki kediler kendini insan sanıyo kafeteryada otururken boş sandalye görünce direkt oturup kim konuşuyosa ona bakıyolar lafçı şerefsizler,2,0.535447827
@USER ben de bu insanlar nereye gidiyor diye merak eder giderdim +1 benden,2,0.310331735
@USER @USER @USER Vallahi yoruldum senden. .sonunda takipten cikaracagim seni bilmis ol👐👐👐👐,2,0.584087873
@USER abi arap adamın tweetini gördün mü dün geceki,1,0.091514218
Allahım yarın ağlayacaksak mutluluktan ağlayalım.Sonuna kadar arkandayız Galatasarayım.   #Kon2antra2yon #Galatasaray #BugünGünlerdenGalatasaray #MayıslarBizimdir,2,0.400662136
fragman bölümden bir gün önce gelicek galiba @USER,2,0.758500042
@USER @USER Ortadoğu da her nereye olursa olsun bu saldırı ıste ısteme bizim ülkeye büyük bi tehdit unutmayalım..,2,0.620097813
@USER @USER @USER senin beyninde sorun var yorma o kadar sen neyin ne oldunu bilmiyorsun kör olmuşsun @USER,1,0.814389141
@USER @USER NANKORLER HADSİZLER İŞBİRLİKÇİLER  BU ULKEDE DEF OLUP GİTTİĞİNDE HERŞEY GUZEL OLACAK,1,0.532841171
Yalnız değilmişim @USER  ich bin fünfzehn jahre alt 💃🏻,2,0.474678774
"ASLAN: Herkesin ilgisini çekip yalnız kalmakta bir dünya markasıdır ""aslan"". Zoru başarır çünkü hep kafası karışıktır.",2,0.482151899
@USER Tirübün kazandı. Başkan yerinde kalma pahasına her türlü tavizi vermeye hazır.,2,0.761693024
Sigaraya 3 tl zam ile güzel ülkem vatandaşları alıp içmesin diye uğraşıyor ama bilmiyor ki herkes sarma sarıp içecek 👍👍,2,0.740901705
@USER Evet yalancısın zira atatürk hareket ordusunda kurmay subayıdır ve rütbesi yüzbaşıdır yani kurmay yüzbaşı/ordu komutanı mı dedin? Okumuyor mu dedin kemalist mi dedin/sen yanlız yalancı değil iftiracı ahlaksız şeref yoksunu beyin özürlüsün git aklını kiraya verdiğin şeyhini dinle,1,0.588618758
Kendisi kazanamadığı için hıncını partiden alan biri daha.   Oy kullanmak demokrasinin en temel öğelerindendir. Oy kullanmamaya çağırmak faşizmdir. Anti Demokratik bir harekettir. Başka partiye ver ama kullan.,2,0.574927284
@USER @USER valla 1.00 dan bu yüzden satmadım da inşallah pişman olmayız satmadığımıza 0.90 ortalamam,2,0.161582482
@USER Kardeşim dolar sözünü gördüm mü konu anlamı tamamen değişiyor 😂,2,0.822476112
9 gün önce yazdım. Transferler kampa yetişmedi eksik dedim. Kadro yetersiz dedim.6 transferin 2si yeterli 4ü belirsiz dedim dinletemedim. ALİ KOÇ YÖNETİMİNİN AZİZ YILDIRIM YÖNETİMİNDEN FARKI YOKMUŞ ONU ANLADIM      HANİ PLANLAMALAR  YAPILMIŞTI REZİLLİK YA,2,0.094862806
Ay'a 3 şeritli yol yaptık desek buna inanıcak bi çok koyun sürümüz var dememişmiydi birileri,1,0.330478296
gözü ileride gönlü geride olan kimse yolda gidemez   Hacı Bektaş-ı Veli,2,0.74457359
Pop culture related olunca hemen oy veriyosunuz oh wow,2,0.621480989
Cnn e haberturk e artik muhalif dusuncelerin cikip konusmasina gerek yok.  #konuşmavakti 23 Haziran,2,0.974673743
"Klein'a gore bilincdisi fantezi faaliyeti dis dunyada yer alan olaylara sizar ve bunlara anlamini verir. Bir baska deyisle dis dunyada kurulan iliskiler daima ic dunyada yer alan bilincdisi fantastik iliskiler cercevesinde degerlendirilir, duygusal olarak yorumlanir.",2,0.642381165
@USER Valla bilmiyorum..   Atatürk öyle diyor 'da ATAMIN söz ettiği  O insanlar nerde?YOKLAR,2,0.89399785
@USER @USER @USER Herkes için eşitlik bence kapitalizm yalnız erkekleri sömürmesin biraz da kadınları sömürsünb😂😂,1,0.465788346
#iddaabayileridireniyor Bu komisyon oranları varken hiç bir bayii 3 aydan fazla dayanamaz sabah 9 aç saat 12 den sonra kapat karşılığı bu değil kirayı çıkarmak bile mesela.,2,0.104471009
Oynatılan değil oynayan olacaksın her zaman. Ayakta kalmak zor.,2,0.967319192
Kimse bilmez bir yara bir ömrü nasıl kanatır.,2,0.747092868
@USER Gerçekten de daaaaş gibi makine... Aynı fikirdeyim 👍👍👍,2,0.053364288
@USER Bunu yapan adam başkan artik her neyse tek amacı olabilir takımın şampiyon olmasını engellemek yani başka türlü izahati mümkün değil.,1,0.401964083
Sonunda evime dönüyorum bol bol stream kasacağım yehuuuuuu   #FakeLoveStreamParty,2,0.430944333
Ciddi bir ortamda kahkaha atmamak için kendimi zor tutuyorum yine,2,0.644435467
@USER @USER Akılları uçkurlarından yukarı çıkmaz mı bunların?,1,0.632534939
Eğer körlük yakub'un gözlerindeki kaybolan ışıksa ve sabrın sonu yusuf'a kavuşmaksa sabrımı sükutumla demlerim. Her bekleyişin sonunda bir vuslat varsa gözlerinde cenneti umutla beklerim.,2,0.371880756
çok iyi ya çıldırıyorum skşajalanapnwşsö,2,0.495322726
Bir zamanlar bildirimlerimi açanlar vardı şimdi yoktur kesin,2,0.020081372
Babanneminde dediği gibi hayvanlar bazı insanlardan daha değerlidir,2,0.188839666
Kilo vermek için yürüyüş yapayım  dedim. Yürüyüş yaparken de çikolata yedim.,2,0.918872663
@USER Çorap mi lan o bizim orda onlarda meyve sebze katıyorlar,2,0.955270569
@USER SAYIN BAKANIM MESLEKTAŞLARINIZ OLARAK BİZİ ATAMIŞ OLSAYDINIZ BİZDE BUGÜN SİZLERLE BAYRAMLAŞIYOR OLURDUK #MuratKurumdanİnşMüh1000Atama,2,0.597519283
@USER Dedim buna ot icirmeyin dedim dinlemediler... @USER @USER,2,0.12724621
@USER @USER Özel sektörde zaten kendisinin torpili ile çalışıyordu,2,0.688828844
@USER Üç gözün yoksa aynı şey oluyor işine bak,2,0.170176224
@USER 1 ton olur gibi gözüküyor kardeşim,2,0.562319003
@USER Yapilan olumlu adımlar kadar hakemlere karşıda hakkımızı aramalıyız başkanım yoksa bizim çok canımız yanar,2,0.968300647
Başkası kalbinizin kırdı diye tüm insanlara ters çıkıp hayatı dar edemezsiniz kendi aptallığınız sizi ilgilendirir,2,0.714661473
“Nasıl”lara değil “Niçin”lere yüklenilirse düzelecek pek çok şey.,2,0.985913429
Gelinlerin tatlı telaşı sayfasının adminiyim,2,0.161091252
bir iyip ve bir hdp sorumlusuyla birlikte apoya ve bahceliye sövüyoruz senaryoya bak netflix getir götürünü yapar bu ülkenin,2,0.934023312
Bu gün hiç Tweet atasınız yok değil mi bende öyleyim çünkü..,2,0.841522718
Kanka kendini nigga sandın heralde,2,0.424183827
@USER Allah bağışlasın biz sözleşmeli öğretmenlerden 2 yıldır hasret çekiyoruz sizce uzun bir süre degilmi yetmezmi ailemizden bu kadar uzak kaldığımız bizler seçimden önce devlet sözü denilip halkın vekili denilip oy verdiklerimizi arıyoruz kimse yok mu,2,0.143509544
Öylesine yorgunum ki tepki vermem gereken olayları bile görmezden geliyorum.,2,0.068520872
@USER Ulan ne şerefsizziniz.... işte sizler varya sizler islamın düşmanısınız düşmanı ... o gelenler müslüman olmak in gelmediker aptql insani bir duruş için geldiler ...,1,0.463190784
@USER güzelim reçeli yemediniz mi ya ejdjdjdjd tüm turunclar adına aglicam simd,2,0.66278467
Feministlərimiz qadın bədəni üzərində nəzarəti və hakimiyyəti təsis etmək üçün institutlaşdırılmış ənənələrə sahib patriarxiyanı bugün də məhv edə bilməyib deyəsən. Nə pis.,1,0.570551739
@USER @USER @USER Ne güzel insanlarsınız be arkadaş,2,0.174132339
ayrılalım demiştir ne demiş olabilir aq drama yaratmayın,1,0.275608951
@USER 😂 sacta menemen olsun başka bir şey istemem.Bol biberli domatesli soğanlı 😵😵😋,2,0.672044089
ne diye allah korusun diyorsun kardeşim sana n e,1,0.691251755
aynı gerekçeyle avrupa'daki camilere de itiraz edip diyanet'e sallıyor musun?,2,0.876185142
Bugün Cumhuriyet Pazar ekinde @USER 'ın yazısını okumanızı tavsiye ederim.,2,0.718924596
Her hikayenin bir sonu vardır ne bekliyodukki,2,0.797158243
Arkadaşlarım 2. Sınıfa geçse de her fotoğrafa üniversitelerini kocaman bi şekilde konum atmasalar,2,0.098816248
İçinde sevgi barındıran yürekler güzeldir. Sevgiyle dolu güzel yüreklere sahip güzel insanlara selam olsun...,2,0.10851286
@USER İnan siyasetle ilgili çoğu şeyi okumuyorum zaten 😊,2,0.243211456
"Evdeki bekarların sayısına kendi usulüyle isyan eden yengem:""yeter artık ben daha fazla elti istiyorum""",2,0.928711121
Birsey farkettim. Bu Düzce’nin erkekleri neden el kol kullanmadan birşey anlatamıyor.,2,0.723682944
yüzün varsa hesabını açıp cevap yaz @USER,1,0.172302332
Ben Maç izlemeye kaçar Umarım Bol Gollü güzel bir maç olur #Arjantin & #İzlanda ⚽️,2,0.062234038
Bu tweeti sadece favlar mısınız,2,0.516042312
@USER @USER Keşke tek yanlışım bu olsa::/,2,0.564696328
Her kraliçe bir kadındır ama her kadın bir kraliçe değildir. &Mehmet Murat İldan,2,0.222674711
Böyle güzel geçebilecekken boşa küsülen vakitlere içi yanan bir ben miyim?,2,0.234855243
“Kapalı ama zihni açık” hala güzel şeyleri çirkinleştirebiliyorsunuz insanları ayrıştırmaya devam ediyorsunuz.    Yazıklar olsun bu tag’ı atanada sessiz kalanada,2,0.514871024
u yu ya mı yo rum 10 gün sonra sınava da uyumadan girerim artık,2,0.07073518
@USER Sarayda sulara alkol mü karıştırılıyor,2,0.618536256
Zor deplasman 3 puan aldık tebrikler Fenerbahçem @USER @USER,2,0.251993385
Cidden bazı atiny çok boş yapıyor,2,0.503370989
@USER @USER Bazı kadınlar toplum baskısı yüzünden ‘ iyi kötü birini buldum’ diyerek evleniyor.iyiki severek evlenmişim.,2,0.292824029
Bir daha asla ama asla hileon gibi bir çift gelmeyecek biliyorsunuz değil mi dostlar      AynıKıyıda HiLeon,2,0.780953226
yine kim düşürdü bunu tayma ya,2,0.805894828
Ciddi bir konu hakkında tweet atarsın belki bilgisi olan biri tarafından bilgilendiriliriz diye kimsede ses yok bakıyorum saçma sapan tweetler daha fazla dikkat çekiyor. Bana ne başkasının saçından kaşından gözünden ben yaşadığım coğrafyada olup bitenle ilgilenirim,2,0.75828716
"Buna tenezzül eden ""iyi niyet"" sahibi midir? İktidar sahibi midir?   ""Kazanmak icin her yol mübah"" ise iktidarı ve icraatlarını destekleyen ""yok"" demektir.   ""Zorla güzellik"" bir yere kadar...   #Trajikomik",1,0.555125177
@USER Bereketli olsun diye floresan öğütüp malı öyle çekmiş...      Sıradaki kurban gelsin!,1,0.259772135
Yau neden komik olmak için zorluyorsun kendini komik değilsin uzatma gari sus,1,0.250779637
@USER @USER nerde bu zengin büyük patronlar? Neden destek yok ve taraftarın katılacağı kampanyalar hemen başlamalı bağış kampanyası başlatıp destek olmalıyız.,2,0.051133219
Sanırım bu vedada ciğeri boşver canımızı bıraktıkk,2,0.605147676
@USER Takipp eder misiniz dmden konuşalım 😊,2,0.061123918
boru bileziği gerçekleşme #BasınYalanaDoymuyor megakent ışık yılı reçina,2,0.959675492
@USER Şöyle havadan çekimlerle net çıkacaktır ortaya,2,0.973017474
@USER Ben sizinle aynı düşünceleri destekliyorum zaten :)   Fikirlerimizi İfade ederken TUZAĞA düşmekten -bahsetmeye çalıştım- sadece :)    Yanlış anlamanıza üzülürüm...,2,0.40871227
deplasman oyunu da bulursak teşekkürler,2,0.913850029
Bulaşık deterjanını sıktıktan sonra bi anda çıkan baloncuklarla mutlu olabilen bi insanım,2,0.268937031
Herkes kendi götünü kollasın ya    banane demeyi öğrenin,1,0.87656443
Vayy lann çok oldu gerçekten şöyle gülmeyeli hep sahteden gülüyoruz,2,0.080865934
@USER o zaman manavdan 1 kilo domates 1 kilo soğan 1 kilo biber al dönerken marketten ekmek ve yumurta al en kötü bir kısmı ile menemen yapar yersin karnın doyar aynı malzemelerle yarın da bulgur pilavı yap böyle sürer gider biladerim ;),2,0.86240166
"Bazı insanları dinledikten sonra ""ay götüm"" diyip arkamı dönüp gitmek istiyorum ama yapabildiğim ""hımm tabi tabi"" diyerek ikiyüzlüce sırıtmak oluyor",1,0.43176837
Denizler çekiyor içim. Ege aşkı geldi bana a dostlar...,2,0.149018008
yuvarlayıvermek merkez sünger taşı halk günü,2,0.10324198
Gri Şehir seni özledi. Sonunda evindesin. @USER #Ezhelburaya,2,0.744690753
@USER Hayat cok zor ama ben de kolay lokma degilim JVO2Fhgngo,2,0.030378365
Sen git flex plat1 yap queueyi plat 3 yap takımına bronz 4 adam gelsin oahxjsjxnsjcme,2,0.031216951
Kıskançlık falan değil ki bu. Benim olanı başkasıyla paylaşamam. O kadar...,2,0.476579931
Fan sayfasıyız diye kendimizi mi unutalım ay ben bu kadar saçmalığı kaldıramıyorum yeter,2,0.448134476
dort mevsim kitliyim sebebi iranliya sovemem  hakkinda ayet olanidir sucu gunahida yoktur,1,0.751800772
Ölüm var arkadaşlar sevdiklerinize sımsıkı sarılın:),2,0.920369548
@USER Ah tatlım biz prensesler hep böyle yaparızzz,2,0.306903621
Kendi kendime sürpriz yapmakta üstüme tanımam.,2,0.128774603
@USER Bir avuç engelli öğretmen sizden gelecek müjdeli haberi bekliyor lütfen sesimizi @USER    @USER    @USER    @USER    @USER    @USER    @USER    @USER    @USER    @USER    @USER...,2,0.070585312
Yumurtalarım ve ben sana iyi geceler diliyoruz 🥚,2,0.83264253
@USER Gün batıyor ay gecede VorBnp5gwd,2,0.782186413
sarılmamız gereken bi konu var,2,0.452338301
@USER Sahiden favorin kim diye kimler soruyor buna.. Onu bulup sevmek lazım,2,0.532539231
Elif az önce ıspanaklı gözlemenin içinde ıspanak oluyor dedi. Bu kız böyle değildi naptiniz olum kıza?,1,0.343550424
@USER Belli genç lere verdiğiniz değer gençlik CEZA Evinde çürüyor bir günde ceza evine gidinde onların halini görün kul kusursuz olmaz af istiyoruz aff yarın başına ne geleceğini kimse bilemez CEZA İNDİRİMİ Nİ SEÇİMDEN ÖNCE iSTİYORUZ ERTELEMEYİN,2,0.468541655
@USER @USER @USER @USER @USER @USER @USER @USER Hesabın gizli hesap  rt yapamiyoruz bilginize,2,0.568394106
"Nietzsche'nin girdiği meşhur derin bunalım çokça bilinir. Peki bunalıma girmeden sadece birkaç ay önce yazdığı otobiyografik metni Ecce Homo'nun son üç değinisinin hangi soruyla başladığı da bilinir mi? Soru şudur:       ""Anladınız mı beni?""",2,0.222028068
@USER @USER Nasil bir polis memurüdürkı bu kadar bekliyor hiçmi vıjdani yotur insan öluyor herkes bakiyor,2,0.678316297
@USER Şu tiwitin altına çok güzel zengin-fakir eşitsizliği şiiri kondurmak isterdim ama aklımda hiç yok..:(,2,0.744809031
Ben o kapıyı çalmayı başkalarına nasıl açtığını gördüğüm an bıraktım.,2,0.391364047
Ne zaman depresyonda olsam (deep-rest) derinden huzura kavuşmak için içimdeki sese odaklanırım. Ve o ses hep şöyle söyler: Yeşile git. Evimize en yakın yeşillikli yere gider ağaçları seyrederim. Son üç ayda 22 saksı çiçek ektim. Onları seyretmek meditasyon gibi.   #Kazdağınadokunma,2,0.464251185
Kapandığınız her aşamada insanlar değiştiğinizi iddia eder. Gerçeği ancak ve ancak sizi gözleriyle seven görür,2,0.209910974
Tehlikeli yakınsama ile ne demek istiyorlar?      #AlSev    #tehlikeliyakinlasma,2,0.463677531
twitter'a bişey olmasın instagram olmasa da olur      #instagramdown #instagram #instagramdownagain,2,0.557064137
@USER @USER Ali bey dm ye gelin,2,0.98943015
Özenilen olmak güzel bir şey diyordum tamam da sıçıcam ama Y E T E R,1,0.332579224
işte olduğum için maça gidemedim diye sevinenler maçı açmamla gelen güzellikleri görün be,2,0.793974765
@USER Tolgay da görmüş kırmızı Kart,2,0.293395168
Hayatıma dair hep yanlış kararlar veriyorum,2,0.101526761
@USER @USER Migros 1 adet bilet var ilgilenen varsa yazsın,2,0.622693297
@USER Akp ki değilim de sizin gidişatınız çok mu düzgündü.. Oturda bir öz eleştiri yap ve sus,2,0.875824929
#BeşiktaşınMaçıVar Öğrenciyim maddi durumumdan dolayi bilet alamıyorum Ankaragücü Beşiktaş maçı için ücretsiz devreden olursa hakkini veririm tribünün lütfen yardımcı olurmusunuz maçtan fotoğrafta atarım çok gitmek istiyorum lutfen   🦅🦅🦅🙏   #Beşiktaş #Bilet #devir #Pasolig   #Bilet,2,0.015908564
@USER Özel web gelirmisin sana hediye aticam,2,0.118557764
7.20de başlayacak derse mi yanayım 80 dk ders olacağına mı karar veremedim,2,0.716308181
@USER İnşallah  Bi şekilde gözü karartıp iyi oyuncuları alırlar seneye transfer daha zor hale gelecek elimizde rahat satılacak iyi oyuncular olmalı,2,0.316578567
"Yok yok sen bensiz duramazsın,    yok yok bensiz yapamazsın.. ne alaka bu şarkı şimdi..😏",2,0.960536281
@USER @USER Yürüyen cehalet! Senin gibilerle aynı havayı soluyoruz.,1,0.226217553
@USER Sizinkiler not tutuyor ya işte yanlışın var ismail..!,2,0.711351761
dalından kopan çiceğin ömrü az olur,2,0.018468227
@USER Hocam Konya Bilim Merkezi standındayız. Yörünge Roket Takımı olarak çaya bekliyoruz.,2,0.059329306
@USER Keyfimi daha da yerine getireceğinizi biliyorum 💚,2,0.402528248
@USER @USER @USER kendi çocıuklarından şehit olan yok gazi olan yok en ufak yaralanan yok ..Sayın Vekil Cihangir İslam meydanlarda olan birisi olarak hain darbe nin araştırılması lazım diyor ..siyasi ayağına da dokunulsun diyor işlerine gelmiyor çarpıtıyorlar herşeyi çarpıttıkları gibi ..,1,0.000479419
Fetullah'ın ayak parmaklarının arasını yalayıp bu twiti atmış. Katalogdan doğanlar serisi 26372 numaralı veled-i zina.,1,0.033030463
@USER Ben Sosa'cı değilim.. Onlar aşağı köylülerdi.. Ben o köyü pek sevmem..! :),2,0.377683792
Herkes güneşli günler görürken ben hep ıslandım,2,0.097167141
adam bentley'in kapısını öyle bir çarparak kapadı ki tüm kemiklerim kırılmış gibi canım yandı.,2,0.21205825
@USER Sazan’ın s si büyük,2,0.315051589
@USER @USER @USER @USER şu anda partilerin içinde ve mecliste halkın belirlediği isimler yok ki zaten bütün partiler için diyorum bunu. bugün parti içinde veya mecliste görev almak istesen milyarlar ödemen gerekiyor. bugün her siyasi partinin içinde dost görünüp ülkeye düşman olanlar var.,1,0.951512339
O yazmadan yazmayacam    O niye yazmıyor diye düşünmeyecem...      O yazmadan yazmayacam    O niye yazmıyor diye düşünmeyecem...      O yazmadan yazmayacam    O niye yazmıyor diye düşünmeyecem...,2,0.458986913
@USER Yandas tarafli medyayi okuyup izledigin icin ben sana gercekleri anlatayim. Oylarin azalmasinin nedeni dunyada bir ilk olup gecersiz oylarin sayilmasidir. Senin secmenin direk ampule bastigi icin dogal olarak oylar artmistir,2,0.599912477
@USER seni beğendim numaranı istiyorum verir misin,2,0.023837213
Twitter yine ahkam dağıtıyor.. yine tartışma kadın olmak ve erkek olmak kutbunda kimse de demiyor ki konu kadın erkek değil konu İNSAN olmak?!,2,0.654368757
@USER @USER Ne şampiyonluğu bu başkanla bu futbolu bilmeyen adamla bu takım ilk 10 a girerse başarıdır...golcü almadan elindekini kaçır.. en değerli topcunu sat sonra şampiyonluk geliyor..hadi ordan...,2,0.335062749
@USER Akrep şeytanında vicdan ne gezer acep.. En vicdanli burclar Terazi Başak Balık tır..,1,0.929058631
@USER Şair burda Aşık olmanın zamanı geldi demek istiyor,2,0.401996221
Mahkum yakınları Rest değil artık Jest bekliyor!!!      @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER,2,0.527406647
@USER @USER ALAN Douglas la anlaşmaya varılmış    PFDK bişey yapamaz    ALAN razı veren razı 😎😂😂,2,0.353500343
Namazda fatihadan sonra kısa sûre okuyan imam çekiciliği....,2,0.986621115
Fena şekilde ayar oldum uyandirim,2,0.497076006
Hobi olarak mi boş yapıyorsun yoksa meslek olarak mi,1,0.855800323
Milletin biyolarında tarih gördüğümde sonu 19 mu olcak ay lütfen bunu kaldıramam,2,0.809093097
@USER Abdullah Gül  dayatmasına karşı duruşunuz nedeniyle bir oyum iyi partiye,2,0.737097892
Kurduğum hayale bir adım kala..,2,0.24925682
@USER @USER @USER Doğru diyorsun ama ben hiç sevmedim bu samimiyetsiz zevatı.,2,0.03179028
Modern insanın kanseri bu. Bar tabureleri yalnızlıkların vitrini.Biraz alkol motive olmanın katalizörü. Özrü ise çektiği acı..İkna olmak için bulacağı bir şey yok.Kanmak ne mühim mesele o anda... #pazar,2,0.510769831
